IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Control;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
8620088;GENERAL VATUTIN;;;;;;16,01;0,000;16,010;1986-09;144;;RR;German Democratic Republic;480;1986-09;4,53;0;  Unknown;9991001;;2,901;360;"Zavod ""Dvigatel Revolyutsii"" - Gorkiy";6;Dvigatel Revolyutsii;6CHRN36/45;450;4;Oil;3;350;Russia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;5475;1985-00;0,000;2019-03-05;1985-00;129,110;;Rptd Sold Undisclosed Interest;9991942;1984-09;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Cruise Ship, Inland Waterways;;Elbewerften Boizenburg;GDR008034;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1986
8620090;ZOSIMA SHASHKOV;;;;;;16,01;0,000;16,010;1986-06;144;;RR;German Democratic Republic;480;1986-06;4,53;0;  Unknown;9991001;;2,901;360;"Zavod ""Dvigatel Revolyutsii"" - Gorkiy";6;Dvigatel Revolyutsii;6CHRN36/45;450;4;Oil;3;350;Russia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;5414;1985-00;0,000;2019-03-05;1985-00;129,110;273368010;Rptd Sold Undisclosed Interest;9991942;1984-06;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Cruise Ship, Inland Waterways;;Elbewerften Boizenburg;GDR008034;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1986
8620105;YURIY ANDROPOV;;;;;;16,01;0,000;16,010;1986-02;144;UBEG8;RR;German Democratic Republic;480;1986-02;4,53;0;  Unknown;9991001;;2,901;360;"Zavod ""Dvigatel Revolyutsii"" - Gorkiy";6;Dvigatel Revolyutsii;6CHRN36/45;450;4;Oil;3;350;Russia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;5414;1984-00;0,000;2019-03-05;1985-00;129,110;273343530;Rptd Sold Undisclosed Interest;9991942;1982-09;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Cruise Ship, Inland Waterways;;Elbewerften Boizenburg;GDR008034;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1986
8623303;QUO VADIS;;;;;;6,60;6,620;6,600;1939-00;12;PD3643;;Netherlands;622;1939-00;0;0;  Unknown;9991001;;2,601;0;AB Volvo Penta - Sweden;;Volvo Penta;;0;;Oil;1;;Netherlands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;De Waard RJ & Middelburg I;Netherlands;0;;0,000;2018-11-05;;45,000;244670201;Hanzecharter;4257733;1937-00;Oil Engine(s), Geared Drive;0;De Waard RJ & Middelburg I;4257720;0;;;0;0,00;Passenger Ship, Inland Waterways;;Vooruitgang Alphen;NTH118068;Hanzecharter;4257733;In Service/Commission;  Unknown;9991001;0;1939
8633580;CHRIS-LI;;;;;;8,16;8,200;8,160;1957-00;0;OT4211;;Germany, Federal Republic Of;1159;1957-06;2,6;0;  Unknown;9991001;;2,520;270;Kloeckner-Humboldt-Deutz AG - West Germany;8;Deutz;RV8M536;360;4;Oil;1;;Belgium;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Yes, But Type Not Known;0;  Unknown;;0;;0,000;2018-07-27;1957-06;80,000;205421190;Rptd Sold Undisclosed Interest;9991942;1955-00;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;General Cargo, Inland Waterways;;Hitzler Jg - Gfr;GFR017024;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1957
8635992;TOSSA;;;;;;12,00;12,050;12,000;1995-04;0;PB3635;;Netherlands;1480;1995-04;4,54;0;  Unknown;9991001;;2,400;170;Caterpillar Inc - USA;12;Caterpillar;3512TA;190;4;Oil;2;1300;Netherlands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;3000;;0,000;2018-12-11;;125,560;244730044;Kiruna BV;4257367;1994-00;Oil Engine(s), Geared Drive;0;Kiruna BV;4257367;0;;;0;0,00;Ro-Ro Cargo Ship, Inland Waterways;;Tille Kootstertille;NTH055063;Kiruna BV;4257367;In Service/Commission;  Unknown;9991001;0;1995
8642957;QUEEN OF THE WEST;;;;;;15,20;15,200;0,000;1994-01;73;WDF4506;;United States Of America;0;2008-04;3,05;0;  Unknown;9991001;;2,130;165;MTU Friedrichshafen GmbH - Friedrichshafen;12;M.T.U.;12V396;185;4;Oil;2;;United States Of America;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;American Cruise Lines Inc;United States Of America;2115;;0,000;2018-12-10;;67,450;367452710;American Cruise Lines Inc;0321172;1993-01;Oil Engine(s), Electric Drive;0;American Cruise Lines Inc;0321172;0;;;0;11,00;Cruise Ship, Inland Waterways;;Nichols Bros Freeland;USAC76050;American Cruise Lines Inc;0321172;In Service/Commission;  Unknown;9991001;0;1994
8642969;ROAD TO MANDALAY;;;;;;11,60;11,600;0,000;1964-07;72;;;Germany, Federal Republic Of;0;1964-07;9,15;0;  Unknown;9991001;;1,400;135;Kloeckner-Humboldt-Deutz AG - West Germany;12;Deutz;SBF12M716;160;4;Oil;4;1500;Myanmar;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;1916;;0,000;2015-08-03;;101,600;;Orient Express;5086018;1962-07;Oil Engine(s), Geared Drive;0;Vessel Holdings 2 Ltd;5115761;0;;;0;11,00;Cruise Ship, Inland Waterways;;Berninghaus Koeln;GFR058027;Orient Express;5086018;In Service/Commission;Orient Express;5086018;0;1964
8643236;SILVER LAKE;;;;;;14,60;14,600;0,000;1965-01;0;WV5661;;United States Of America;0;1965-01;3,5;0;  Unknown;9991001;;1,800;170;Caterpillar Tractor Co - USA;8;Caterpillar;3508;190;4;Oil;2;1925;United States Of America;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;1132;;0,000;2019-02-11;;67,200;366977070;North Carolina State Ferry;1404137;1963-01;Oil Engine(s), Geared Drive;0;North Carolina State Ferry;1404137;0;;;0;0,00;Passenger/Ro-Ro Ship (Vehicles), Inland Waterways;;New Bern;USAF21050;North Carolina State Ferry;1404137;In Service/Commission;  Unknown;9991001;0;1965
8643298;CASANOVA;;;;;;9,70;9,700;0,000;2001-04;0;HE7329;;Germany;0;2001-04;0;0;  Unknown;9991001;;1,300;0;Unknown;;;;0;;Oil;2;;Switzerland;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;FleetPro Ocean Inc;United States Of America;700;;0,000;2018-07-03;;103,000;269057329;FleetPro River Ltd;5780700;2000-05;Oil Engine(s), Drive Unknown;0;Unknown/FleetPro River;9988621;0;;;0;18,00;Cruise Ship, Inland Waterways;;Tangermuende - Tangermuende;GEU023050;FleetPro River Ltd;5780700;In Service/Commission;FleetPro River Ltd;5780700;0;2001
8643315;PRIMADONNA;;;;;;17,40;17,400;0,000;1998-05;70;OED3018;;Germany;175;1998-05;5,5;0;  Unknown;9991001;;2,500;0;Unknown;;;;0;;Oil;1;;Austria;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;1727;;0,000;2018-07-03;1998-04;0,000;203999421;Rptd Sold Undisclosed Interest;9991942;1996-12;Oil Engine(s), Drive Unknown;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Cruise Ship, Inland Waterways;;Deggendorfer;GEU208050;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1998
8643339;RIVERDIVA;;;;;;11,47;11,470;0,000;1997-05;0;LX2476;;Germany;0;1997-05;3,3;0;  Unknown;9991001;;1,900;0;Unknown;;;;0;;Oil;1;;Luxembourg;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;River Line;Germany;0;;0,000;2018-07-04;;82,000;253242476;River Line;5085669;1996-12;Oil Engine(s), Direct Drive;0;River Line;5085669;0;;;0;0,00;Cruise Ship, Inland Waterways;;Deutsche Industrie Berlin;GEU062011;River Line;5085669;In Service/Commission;  Unknown;9991001;0;1997
8643341;CRYSTAL MOZART;;;;;;22,85;22,850;0,000;1987-03;100;9HA2270;;Germany, Federal Republic Of;0;1987-06;3,07;0;  Unknown;9991001;;1,560;240;Kloeckner-Humboldt-Deutz AG - West Germany;6;Deutz;SBV6M628;280;4;Oil;2;1000;Malta;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;532;1986-07;0,000;2018-12-05;1987-03;120,600;248309000;KD Cruise Services Ltd;5535086;1986-04;Oil Engine(s), Geared Drive;0;Premicon Cruise/ Mozart 2;5606249;0;;;0;0,00;Cruise Ship, Inland Waterways;;Deggendorfer;GFR208050;KD Cruise Services Ltd;5535086;In Service/Commission;KD Cruise Services Ltd;5535086;0;1987
8643353;PRINCESSE DE PROVENCE;;;;;;11,24;11,240;0,000;1992-03;71;DG9452;;United Kingdom;1000;1992-03;0;0;  Unknown;9991001;;1,150;128;MAN Nutzfahrzeuge AG - Nuernberg;6;MAN;D2866LE;155;4;Oil;4;1800;Germany;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;FleetPro Ocean Inc;United States Of America;2000;;0,000;2019-02-25;;110,740;211753950;FleetPro River Ltd;5780700;1990-03;Oil Engine(s), Geared Drive;0;FleetPro River Ltd;5780700;0;;;0;0,00;Cruise Ship, Inland Waterways;;Ruscador;GBI361067;FleetPro River Ltd;5780700;In Service/Commission;  Unknown;9991001;0;1992
8643365;PRINZESSIN KATHARINA;;;;;;11,00;11,240;11,000;1991-03;0;9HOX7;GL;United Kingdom;1000;1991-03;0;0;  Unknown;9991001;;0,948;128;MAN Nutzfahrzeuge AG - Nuernberg;6;MAN;D2866LE;155;4;Oil;4;1800;Malta;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Caravella;Russia;1697;1990-11;0,000;2019-02-25;1991-01;110,000;215437000;Caravella;5125784;1990-03;Oil Engine(s), Geared Drive;0;Belata Shipping;5125798;0;;;0;0,00;Cruise Ship, Inland Waterways;;Ruscador;GBI361067;Caravella;5125784;In Service/Commission;  Unknown;9991001;0;1991
8643389;MARIBELLE;;;;;;11,40;0,000;11,400;2000-06;80;9HA2322;;Netherlands;0;2000-06;2,75;0;  Unknown;9991001;;1,500;0;Unknown;;;;0;;Oil;1;;Malta;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;;0,000;2018-07-25;;111,240;248334000;Rptd Sold Undisclosed Interest;9991942;1997-10;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Cruise Ship, Inland Waterways;;Merwede Shipyard BV;NTH034062;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;2000
8643391;FILIA RHENI;;;;;;11,40;0,000;11,400;1999-07;75;PA3763;;Netherlands;0;1999-07;2,75;0;  Unknown;9991001;;1,500;0;Unknown;;;;0;;Oil;1;;Netherlands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;;0,000;2018-07-25;;111,000;244790021;Rijfers River Cruises BV;4253395;1996-07;Oil Engine(s), Direct Drive;0;Rijfers River Cruises BV;4253395;0;;;0;14,00;Cruise Ship, Inland Waterways;;Merwede Shipyard BV;NTH034062;Rijfers River Cruises BV;4253395;In Service/Commission;  Unknown;9991001;0;1999
8643406;VERDI;;;;;;11,40;0,000;11,400;2000-08;75;DC5388;;Netherlands;0;2000-08;2,75;0;  Unknown;9991001;;1,500;0;Unknown;;;;0;;Oil;1;;Germany;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;;0,000;2018-07-25;;111,240;211162220;SijFa Cruises BV;4253568;1998-08;Oil Engine(s), Direct Drive;0;SijFa Cruises BV;4253568;0;;;0;0,00;Cruise Ship, Inland Waterways;;Merwede Shipyard BV;NTH034062;SijFa Cruises BV;4253568;In Service/Commission;  Unknown;9991001;0;2000
8643418;CARMEN 1;;;;;;11,00;11,400;11,000;2001-04;75;9HA3563;;Netherlands;0;2001-04;2,75;0;  Unknown;9991001;;1,500;0;Unknown;;;;0;;Oil;1;;Malta;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;;0,000;2018-07-25;;111,240;229736000;Rijfers River Cruises BV;4253395;1998-10;Oil Engine(s), Direct Drive;0;Rijfers River Cruises BV;4253395;0;;;0;0,00;Cruise Ship, Inland Waterways;;Merwede Shipyard BV;NTH034062;Rijfers River Cruises BV;4253395;In Service/Commission;  Unknown;9991001;0;2001
8643420;BIJOU DU RHONE;;;;;;11,40;0,000;11,400;2001-04;75;9HA4211;;Netherlands;0;2001-04;2,75;0;  Unknown;9991001;;1,500;170;Caterpillar Inc - USA;8;Caterpillar;3508B;190;4;Oil;2;1600;Malta;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;;0,000;2018-11-13;;111,240;249358000;Bijou Comtesse GmbH;6071203;1998-10;Oil Engine(s), Geared Drive;0;Bijou Comtesse GmbH;6071203;0;;;0;0,00;Cruise Ship, Inland Waterways;;Merwede Shipyard BV;NTH034062;Bijou Comtesse GmbH;6071203;In Service/Commission;  Unknown;9991001;0;2001
8643432;REGINA RHENI;;;;;;11,40;0,000;11,400;2000-04;80;PB6602;;Netherlands;0;2000-04;2,75;0;  Unknown;9991001;;1,500;0;Unknown;;;;0;;Oil;1;;Netherlands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;;0,000;2018-07-25;;111,240;244690432;Rijfers River Cruises BV;4253395;1997-10;Oil Engine(s), Direct Drive;0;Rijfers River Cruises BV;4253395;0;;;0;0,00;Cruise Ship, Inland Waterways;;Merwede Shipyard BV;NTH034062;Rijfers River Cruises BV;4253395;In Service/Commission;  Unknown;9991001;0;2000
8643444;SEINE COMTESSE;;;;;;11,40;0,000;11,400;2001-04;75;9HA4210;;Netherlands;0;2001-04;2,75;0;  Unknown;9991001;;1,500;0;Caterpillar Inc - USA;;Caterpillar;;0;;Oil;2;;Malta;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;;0,000;2018-11-13;;111,240;249355000;Bijou Comtesse GmbH;6071203;1998-10;Oil Engine(s), Geared Drive;0;Bijou Comtesse GmbH;6071203;0;;;0;0,00;Cruise Ship, Inland Waterways;;Merwede Shipyard BV;NTH034062;Bijou Comtesse GmbH;6071203;In Service/Commission;  Unknown;9991001;0;2001
8643456;PRINZESSIN SISI;;;;;;11,40;0,000;11,400;2000-05;80;9HTT8;;Netherlands;0;2000-05;2,75;0;  Unknown;9991001;;1,500;0;Caterpillar Inc - USA;;Caterpillar;;0;;Oil;2;;Malta;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;;0,000;2018-07-25;;111,240;256417000;Rptd Sold Undisclosed Interest;9991942;1997-10;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Cruise Ship, Inland Waterways;;Merwede Shipyard BV;NTH034062;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;2000
8665557;SWISS RUBY;;;;;;10,42;10,600;10,420;2002-00;0;HE7146;;Netherlands;0;2002-00;0;0;  Unknown;9991001;;1,700;0;Caterpillar Inc - USA;;Caterpillar;3412DITA;0;;Oil;2;;Switzerland;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;;0,000;2018-07-12;;85,000;269057146;Scylla AG;1952237;2000-00;Oil Engine(s), Geared Drive;0;RSR Schiffahrt AG;4199832;0;;;0;0,00;Cruise Ship, Inland Waterways;;De Hoop Lobith;NTH345055;Scylla AG;1952237;In Service/Commission;  Unknown;9991001;0;2002
8665674;SAXONIA;;;;;;9,50;0,000;9,500;2001-01;45;HE7136;;Netherlands;0;2001-01;0;0;  Unknown;9991001;;1,050;137;Caterpillar Inc - USA;6;Caterpillar;3406C-TA;165;4;Oil;2;1800;Switzerland;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;;0,000;2019-01-16;;82,000;269057136;Scylla AG;1952237;2000-01;Oil Engine(s), Geared Drive;0;RSR Schiffahrt AG;4199832;0;;;0;0,00;Cruise Ship, Inland Waterways;;Grave;NTH466051;Scylla AG;1952237;In Service/Commission;  Unknown;9991001;0;2001
8667385;SWISS JEWEL;;;;;;11,40;11,450;11,400;2009-03;62;HE7300;LR;Serbia;0;2009-03;0;0;  Unknown;9991001;;1,960;170;Caterpillar Motoren GmbH & Co. KG - Germany;12;Caterpillar;3512B-HD;215;4;Oil;2;1600;Switzerland;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;UBS AG;Switzerland;0;;0,000;2018-07-12;;110,000;269057300;Scylla AG;1952237;2007-03;Oil Engine(s), Geared Drive;0;UBS AG;4202320;0;;;0;0,00;Cruise Ship, Inland Waterways;;Vahali Service & Marine doo;SRB001050;Scylla AG;1952237;In Service/Commission;  Unknown;9991001;0;2009
8667581;RIVER CONCERTO;;;;;;11,40;0,000;11,400;2000-00;70;9HFC9;LR;Netherlands;0;2000-00;0;0;  Unknown;9991001;;1,660;0;Wartsila Finland Oy - Finland;;Wartsila;;0;;Oil;2;;Malta;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;GCCL Slovakia sro;Slovakia;0;;0,000;2018-07-03;;110,000;256898000;GCCL Slovakia sro;4202449;1998-00;Oil Engine(s), Geared Drive;0;GCCL Malta RMD;4202452;0;;;0;0,00;Cruise Ship, Inland Waterways;;De Hoop Lobith;NTH345055;GCCL Slovakia sro;4202449;In Service/Commission;  Unknown;9991001;0;2000
8673994;ESPRIT;;;;;;11,45;0,000;11,450;2010-05;71;HE7320;;Serbia;0;2010-05;0;0;  Unknown;9991001;;1,500;170;Caterpillar Inc - USA;8;Caterpillar;3508C;190;4;Oil;2;1600;Switzerland;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;UBS AG;Switzerland;0;;0,000;2018-07-06;2009-05;110,000;269057320;Scylla AG;1952237;2009-01;Oil Engine(s), Geared Drive;0;UBS AG;4202320;0;;;0;13,00;Cruise Ship, Inland Waterways;;Vahali Service & Marine doo;SRB001050;Scylla AG;1952237;In Service/Commission;  Unknown;9991001;0;2010
8674936;SWISS CRYSTAL;;;;;;11,02;11,400;11,020;1995-01;63;HE7088;LR;Romania;0;1995-01;0;0;  Unknown;9991001;;1,360;137;Caterpillar Inc - USA;12;Caterpillar;3412;152;4;Oil;3;1800;Switzerland;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;0;;0,000;2018-04-12;;101,470;269057088;Scylla AG;1952237;1994-01;Oil Engine(s), Geared Drive;0;RSR Schiffahrt AG;4199832;0;;;0;0,00;Cruise Ship, Inland Waterways;;Oltenita;RUM014053;Scylla AG;1952237;In Service/Commission;  Unknown;9991001;0;1995
8681616;MARILYN BELL I;;;;;;11,50;0,000;11,500;2009-02;0;;;Canada;67;2009-02;2,3;0;  Unknown;9991001;;0,000;0;Unknown;;;;0;;Oil;2;;Canada;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;270;;0,000;2016-02-29;;29,260;;Toronto Harbour Commissioners;0408344;2008-01;Oil Engine(s), Geared Drive;0;Toronto Harbour Commissioners;0408344;0;;;0;11,00;Passenger/Ro-Ro Ship (Vehicles), Inland Waterways;;Hike Metal Products Ltd;CAN034011;Toronto Harbour Commissioners;0408344;In Service/Commission;  Unknown;9991001;0;2009
8686252;WILLISTON TRANSPORTER;;;;;;30,48;0,000;30,480;1995-11;0;;;Canada;3149;1995-11;0;0;  Unknown;9991001;;4,570;0;Mitsubishi Heavy Industries Ltd - Japan;;Mitsubishi;;0;;Oil;4;;Canada;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;4252;;0,000;2019-02-26;;105,560;;Canadian Forest Products Ltd;4219249;1994-01;Oil Engine(s), Geared Drive;0;Canadian Forest Products Ltd;4219249;0;;;0;13,80;Ro-Ro Cargo Ship, Inland Waterways;;WaterBridge Steel Inc;CAN071051;Canadian Forest Products Ltd;4219249;In Service/Commission;  Unknown;9991001;0;1995
8686721;R. G. L. FAIRWEATHER;;;;;;14,00;0,000;14,000;2004-10;0;;;Canada;75;2004-10;2,4;0;  Unknown;9991001;;0,000;0;Caterpillar Inc - USA;;Caterpillar;;0;4;Oil;1;;Canada;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Canada Govt;Canada;301;;0,000;2016-03-04;;42,000;;Canada Govt Tran New Brunswick;0792964;2004-01;Oil Engine(s), Geared Drive;0;Canada Govt Tran New Brunswick;0792964;0;;;0;5,00;Passenger/Ro-Ro Ship (Vehicles), Inland Waterways;;Custom Fabricators & Machinist;CAN101052;Canada Govt Tran New Brunswick;0792964;In Service/Commission;  Unknown;9991001;0;2004
8687373;THRUSTER 2;;;;;;10,70;0,000;10,700;1973-07;0;;;Canada;193;1973-07;2,01;0;  Unknown;9991001;;0,000;137;Caterpillar Inc - USA;6;Caterpillar;D343;165;4;Oil;2;1800;Canada;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Northwest Territories Govt;Canada;213;;0,000;2017-03-16;;31,330;;Northwest Territories Govt PWS;5974033;1973-01;Oil Engine(s), Geared Drive;0;Northwest Territories Govt PWS;5974033;0;;;0;6,00;Ro-Ro Cargo Ship, Inland Waterways;;Yarrows Ltd;CAN018032;Northwest Territories Govt PWS;5974033;In Service/Commission;Northwest Territories Govt PWS;5974033;0;1973
8688119;FRANCOIS FORESTER;;;;;;19,51;0,000;19,510;2004-11;0;;;Canada;215;2004-11;3,43;0;  Unknown;9991001;;0,000;200;Wartsila Finland Oy - Finland;4;Wartsila;4L20;280;4;Oil;2;1000;Canada;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;BC Transportation Financing;Canada;861;;0,000;2016-02-29;;64,380;;WaterBridge Ferries Inc;5806588;2004-03;Oil Engine(s), Geared Drive;0;BC Transportation Financing;1941918;0;;;0;11,00;Passenger/Ro-Ro Ship (Vehicles), Inland Waterways;;WaterBridge Steel Inc;CAN071051;WaterBridge Ferries Inc;5806588;In Service/Commission;WaterBridge Ferries Inc;5806588;0;2004
8690758;WOOLASTOOK I;;;;;;13,96;0,000;13,960;1980-06;0;;;Canada;0;1980-06;2;0;  Unknown;9991001;;0,000;0;Caterpillar Inc - USA;;Caterpillar;;0;;Oil;1;;Canada;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Canada Govt;Canada;170;;0,000;2016-03-04;;29,160;;Canada Govt Tran New Brunswick;0792964;1980-01;Oil Engine(s), Geared Drive;0;Canada Govt Tran New Brunswick;0792964;0;;;0;5,00;Passenger/Ro-Ro Ship (Vehicles), Inland Waterways;;Apex Machine Works Ltd;CAN324057;Canada Govt Tran New Brunswick;0792964;In Service/Commission;  Unknown;9991001;0;1980
8690760;HENRY NASE;;;;;;14,00;0,000;14,000;2009-10;0;;;Canada;0;2009-10;2,4;0;  Unknown;9991001;;0,000;0;Caterpillar Inc - USA;;Caterpillar;;0;;Oil;1;;Canada;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Canada Govt;Canada;304;2008-11;0,000;2016-03-05;2009-08;42,000;;Canada Govt Tran New Brunswick;0792964;2008-09;Oil Engine(s), Geared Drive;0;Canada Govt Tran New Brunswick;0792964;0;;;0;9,00;Passenger/Ro-Ro Ship (Vehicles), Inland Waterways;;Forillon Chantier Naval Inc;CAN100066;Canada Govt Tran New Brunswick;0792964;In Service/Commission;  Unknown;9991001;0;2009
8696154;NEEDLES;;;;;;16,83;0,000;16,830;1990-08;0;;;Canada;0;1990-08;0;0;  Unknown;9991001;;2,410;137;Caterpillar Inc - USA;6;Caterpillar;3406;165;4;Oil;2;2100;Canada;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;BC Transportation Financing;Canada;571;;0,000;2018-04-26;;49,990;;WaterBridge Ferries Inc;5806588;1990-01;Oil Engine(s), Geared Drive;0;BC Transportation Financing;1941918;0;;;0;0,00;Passenger/Ro-Ro Ship (Vehicles), Inland Waterways;;Vancouver Shipyards - curr;CAN065073;WaterBridge Ferries Inc;5806588;In Service/Commission;WaterBridge Ferries Inc;5806588;0;1990
8707666;RUS;;;;;;16,01;0,000;16,010;1987-03;144;;RR;German Democratic Republic;480;1987-03;4,53;0;  Unknown;9991001;;2,901;360;"Zavod ""Dvigatel Revolyutsii"" - Gorkiy";6;Dvigatel Revolyutsii;6CHRN36/45;450;4;Oil;3;350;Russia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;5414;1985-00;0,000;2017-10-05;1986-00;129,110;273358150;Vodohod LLC;5700788;1983-09;Oil Engine(s), Direct Drive;0;Vodohod LLC;5700788;0;;;0;0,00;Cruise Ship, Inland Waterways;;Elbewerften Boizenburg;GDR008034;Vodohod LLC;5700788;In Service/Commission;  Unknown;9991001;0;1987
8707678;LENIN;;;;;;16,01;0,000;16,010;1987-06;144;;RR;German Democratic Republic;480;1987-06;4,53;0;  Unknown;9991001;;2,901;360;"Zavod ""Dvigatel Revolyutsii"" - Gorkiy";6;Dvigatel Revolyutsii;6CHRN36/45;450;4;Oil;3;350;Russia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;5414;1986-00;0,000;2017-10-05;1986-00;129,110;273362090;Vodohod LLC;5700788;1985-06;Oil Engine(s), Direct Drive;0;Vodohod LLC;5700788;0;;;0;0,00;Cruise Ship, Inland Waterways;;Elbewerften Boizenburg;GDR008034;Vodohod LLC;5700788;In Service/Commission;  Unknown;9991001;0;1987
