IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Code;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
8704248;KAYOH MARU;;;;;;13.50;13.520;13.500;1987-12;0;JG4722;NK;Japan;1401;1987-12;7.9;2652;Koun Marine Co Ltd;5017802;20170609;4.613;320;The Hanshin Diesel Works Ltd - Japan;6;Hanshin;6EL32;640;4;Oil;1;280;Japan;0.00;0.00;0.00;0.00;Distillate Fuel;Residual Fuel;1487;Tosoh Logistics Corp;0297857;1998;1987-06;0.000;2018-12-19;1987-08;71.510;431400908;Tosoh Logistics Corp;0297857;1985-04;Oil Engine(s). Geared Drive;0;Tosoh Logistics Corp;0297857;0;;;0;12.50;LPG Tanker;LPG-Small Gas Carrier;Imamura;JPN086010;Tosoh Logistics Corp;0297857;In Service/Commission;Koun Marine Co Ltd;5017802;0;1987
8705943;ENERGEIA;Deutz;DEUTZ;;;762;14.64;14.650;14.640;1990-09;0;5BLT4;NK;Italy;3428;1990-09;7.22;5475;Interunity Management Maritime;5367414;20190629;6.214;320;Wartsila Diesel Oy - Finland;6;Wartsila;6R32E;350;4;Oil;1;750;Cyprus;122.24;310.47;0.00;0.00;Distillate Fuel;Residual Fuel;2940;Island Oil Ltd;1611671;2997;1986-12;32.000;2018-12-28;1990-02;89.420;210096000;Interunity Management Maritime;5367414;1986-11;Oil Engine(s). Geared Drive;0;Olympus Navigation;1611685;0;2015-12-29;$1500000;1520;13.00;LPG Tanker;LPG-Small Gas Carrier;Poli Pellestrina;ITL265051;Interunity Management Maritime;5367414;In Service/Commission;Interunity Management Maritime;5367414;0;1990
8706155;EKAPUTRA 1;DAIHATSU;DAIHATSU;;4;2133;46.00;46.090;46.000;1990-01;0;YBBQ2;LR;Japan;78988;1990-01;25.51;109558;Humpuss Transportasi Kimia PT;5202177;20201001;11.826;0;Mitsubishi Heavy Industries Ltd - Japan;;Mitsubishi;MS28-2;0;;Turbine;1;;Indonesia;423.00;3454.00;115.00;142.00;Distillate Fuel;Residual Fuel;135792;Humpuss Trans Inc;4010498;109281;1988-08;0.000;2018-12-20;1989-04;290.000;525022371;Humolco LNG Indonesia PT;5877095;1985-05;Steam Turbine(s). Geared Drive;0;Hikmah Sarana Bahari PT;5877651;0;;;0;17.50;LNG Tanker;LNG-Conventional Gas Carrier;Mitsubishi Nagasaki;JPN421311;Humolco LNG Indonesia PT;5877095;In Service/Commission;Humpuss Transportasi Kimia PT;5202177;0;1990
8709004;PILATUS 28;;;;;;11.80;11.820;11.800;1987-11;0;HSB3341;;Japan;1021;1987-11;5.21;0;  Unknown;9991001;;4.361;310;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;6;Akasaka;A31;600;4;Oil;1;270;Thailand;0.00;0.00;0.00;0.00;Distillate Fuel;Residual Fuel;1176;Ayudhya Development Leasing Co;5063642;1088;1987-07;0.000;2017-01-23;1987-09;63.000;567000670;Pilatus Marine Co Ltd;5658088;1985-11;Oil Engine(s). Direct Drive;0;Ayudhya Development Leasing Co;5063642;0;;;0;11.50;LPG Tanker;LPG-Small Gas Carrier;Shitanoe Shipbuilding Co Ltd;JPN501050;Pilatus Marine Co Ltd;5658088;In Service/Commission;Pilatus Marine Co Ltd;5658088;0;1987
8710156;PN 3;;;;;;11.00;11.020;11.000;1988-03;0;HSB3667;;Japan;1003;1988-03;4.81;1811;  Unknown;9991001;;3.871;260;Daihatsu Diesel Manufacturing Co Lt - Japan;6;Daihatsu;6DLM-26S;340;4;Oil;1;730;Thailand;42.00;99.00;0.00;0.00;Distillate Fuel;Residual Fuel;1225;PINK Transport & Trading Co;1437661;983;1987-11;0.000;2017-01-23;1988-01;68.200;567052700;PN Tanker Co Ltd;5053907;1987-08;Oil Engine(s). Geared Drive;0;PN Tanker Co Ltd;5053907;0;2007-07-10;$950000;227;12.70;LPG Tanker;LPG-Small Gas Carrier;Iwagi Zosen Co Ltd;JPN403054;PN Tanker Co Ltd;5053907;In Service/Commission;PN Tanker Co Ltd;5053907;0;1988
8710170;PP 4;;;;;;11.00;11.030;11.000;1987-11;0;HS4802;;Japan;1001;1987-11;4.86;0;  Unknown;9991001;;3.861;300;The Hanshin Diesel Works Ltd - Japan;6;Hanshin;6EL30;600;4;Oil;1;300;Thailand;105.00;0.00;0.00;0.00;Distillate Fuel;Not Applicable;1176;  Unknown;9991001;699;1987-00;0.000;2017-01-23;1987-00;67.920;;PP Global Line Co Ltd;5236267;1985-11;Oil Engine(s). Direct Drive;0;PP Global Line Co Ltd;5236267;0;;;0;0.00;LPG Tanker;LPG-Small Gas Carrier;Shin Kurushima Akitsu;JPN180071;PP Global Line Co Ltd;5236267;In Service/Commission;  Unknown;9991001;0;1987
8712831;TOSHO MARU;;;;;;10.01;0.000;10.010;1987-08;0;;;Japan;740;1987-08;4.6;0;  Unknown;9991001;;3.532;280;Niigata Engineering Co Ltd - Japan;6;Niigata;6M28BFT;480;4;Oil;1;350;Unknown;70.00;0.00;0.00;0.00;Distillate Fuel;Not Applicable;825;  Unknown;9991001;497;1987-00;0.000;2017-01-24;1987-00;60.160;;Rptd Sold Undisclosed Interest;9991942;1985-08;Oil Engine(s). Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;319;0.00;LPG Tanker;LPG-Small Gas Carrier;Sasaki Shbldg - Osakikamijima;JPN165010;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1987
8717726;VITAMIN GAS;;;;;;14.80;0.000;14.800;1988-06;0;3EKF4;;Japan;3579;1988-06;7;5585;Nhat Viet Transportation Corp;5486413;;5.764;460;The Hanshin Diesel Works Ltd - Japan;6;Hanshin;6LU46A;740;4;Oil;1;245;Panama;133.00;434.00;0.00;0.00;Distillate Fuel;Residual Fuel;2755;Fgas Petrol JSC;5562576;2848;1988-01;29.000;2018-06-14;1988-05;95.550;354601000;Nhat Viet Transportation Corp;5486413;1986-01;Oil Engine(s). Direct Drive;0;Fgas Petrol JSC;5562576;0;;;603;14.70;LPG Tanker;LPG-Small Gas Carrier;Teraoka Shipyard Co Ltd;JPN183118;Nhat Viet Transportation Corp;5486413;In Service/Commission;Nhat Viet Transportation Corp;5486413;0;1988
8717934;SENNA 4;Yanmar;Yanmar;S165L-T;4;300;16.10;16.200;16.100;1989-07;0;HSB4532;NK;Korea. South;3230;1989-07;8;5661;Siam Lucky Marine Co Ltd;5229631;20170628;5.020;370;Hyundai Engine & Machinery Co Ltd - South Korea;6;Mitsubishi;6UEC37LA;880;2;Oil;1;183;Thailand;67.00;227.00;0.00;0.00;Distillate Fuel;Residual Fuel;3930;SIAM GAS;1231821;3901;1988-09;33.600;2019-01-04;1989-04;105.900;567413000;Siam Lucky Marine Co Ltd;5229631;1988-03;Oil Engine(s). Direct Drive;0;Siam Lucky Marine Co Ltd;5229631;0;2010-11-22;$3200000;1621;11.00;LPG Tanker;LPG-Small Gas Carrier;Korea Shbldg & Eng - Busan;KRS323053;Siam Lucky Marine Co Ltd;5229631;In Service/Commission;Siam Lucky Marine Co Ltd;5229631;0;1989
8795285;MAO YUE;;;;;;14.20;0.000;14.200;2008-06;0;BFAL4;CC;China. People's Republic Of;4319;2008-06;6.8;0;  Unknown;9991001;;4.599;280;Shaanxi Diesel Heavy Industry Co Lt - China;8;Daihatsu;8DKM-28;390;4;Oil;1;750;China. People's Republic Of;0.00;0.00;0.00;0.00;Yes. But Type Not Known;Not Applicable;0;  Unknown;9991001;2768;2007-04;0.000;2018-07-18;2008-01;99.200;413510950;Guangxi Zhenghai Shipping Co;5192740;2007-01;Oil Engine(s). Geared Drive;0;Jianxin Jin Fifteen Leasing;4244278;0;;;0;0.00;LPG Tanker;LPG-Small Gas Carrier;Chongqing Jinlong Shipbuilding;CHR485050;Guangxi Zhenghai Shipping Co;5192740;In Service/Commission;  Unknown;9991001;0;2008
8800298;GOLDEN SEA;MTU;M.T.U.;;;377;15.00;15.370;15.000;1989-04;0;D6A2327;MC;Korea. South;4248;1989-06;7.5;6540;NFS Shipping Inc;5784486;;6.260;450;Krupp MaK Maschinenbau GmbH - Kiel;6;MaK;6M551AK;550;4;Oil;1;450;Comoros;117.00;364.00;0.00;0.00;Distillate Fuel;Residual Fuel;3954;Milenyum Denizcilik Gemi;5071320;3643;1988-10;33.500;2018-12-21;1989-04;98.250;620323000;Arvina Trade Ltd;5552186;1988-01;Oil Engine(s). Geared Drive;0;NFS Shipping Inc;5784486;0;;;1460;15.10;LPG Tanker;LPG-Small Gas Carrier;Hyundai Heavy Inds - Ulsan;KRS014060;Arvina Trade Ltd;5552186;In Service/Commission;NFS Shipping Inc;5784486;0;1989
8801682;PN 5;;;;;;11.00;0.000;11.000;1987-12;0;HSB3823;;Japan;1095;1987-12;4.8;0;  Unknown;9991001;;3.961;260;Daihatsu Diesel Manufacturing Co Lt - Japan;6;Daihatsu;6DLM-26S;340;4;Oil;1;730;Thailand;75.00;0.00;0.00;0.00;Distillate Fuel;Not Applicable;1165;PINK Transport & Trading Co;1437661;969;1987-07;0.000;2016-10-13;1987-10;67.750;567000940;PN Tanker Co Ltd;5053907;1984-07;Oil Engine(s). Geared Drive;0;PN Tanker Co Ltd;5053907;0;;;290;0.00;LPG Tanker;LPG-Small Gas Carrier;Nishi Shipbuilding Co Ltd;JPN157011;PN Tanker Co Ltd;5053907;In Service/Commission;PN Tanker Co Ltd;5053907;0;1987
8801709;PN 7;;;;;;11.00;11.020;11.000;1988-06;0;HSB3860;;Japan;1167;1988-06;4.9;1951;  Unknown;9991001;;4.111;310;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;6;Akasaka;A31;600;4;Oil;1;290;Thailand;135.00;0.00;4.50;5.50;Distillate Fuel;Not Applicable;1154;PINK Transport & Trading Co;1437661;972;1988-02;0.000;2016-10-13;1988-04;67.790;567000960;PN Tanker Co Ltd;5053907;1986-06;Oil Engine(s). Direct Drive;0;PN Tanker Co Ltd;5053907;0;;;292;12.50;LPG Tanker;LPG-Small Gas Carrier;Nishi Shipbuilding Co Ltd;JPN157011;PN Tanker Co Ltd;5053907;In Service/Commission;PN Tanker Co Ltd;5053907;0;1988
8805119;SHOYU MARU;;;;;;8.60;8.620;8.600;1988-08;0;JL5676;;Japan;495;1988-08;3.6;908;  Unknown;9991001;;3.140;220;Daihatsu Diesel Manufacturing Co Lt - Japan;6;Daihatsu;6DLM-22;300;4;Oil;1;;Japan;0.00;0.00;0.00;0.00;Distillate Fuel;Residual Fuel;350;Showa Kisen-Okayama;1020536;294;1988-05;0.000;2017-07-21;1988-07;46.000;431500849;Showa Kisen-Okayama;1020536;1986-08;Oil Engine(s). Geared Drive;0;Showa Kisen-Okayama;1020536;0;;;0;0.00;LPG Tanker;LPG-Small Gas Carrier;Mukaishima Zoki;JPN023055;Showa Kisen-Okayama;1020536;In Service/Commission;  Unknown;9991001;0;1988
8810700;MAESTRO;;;;;0;16.18;16.228;16.180;1990-02;0;;AE;Korea. South;4811;1990-02;10.32;7518;Maestro Shipping Ltd;5885546;;6.710;450;Krupp MaK Maschinenbau GmbH - Kiel;6;MaK;6M551AK;550;4;Oil;1;450;Unknown;98.00;508.00;0.00;0.00;Distillate Fuel;Residual Fuel;4327;  Unknown;9991001;4086;1989-09;25.000;2018-12-13;1990-01;98.300;;Maestro Shipping Ltd;5885546;1988-06;Oil Engine(s). Geared Drive;0;Maestro Shipping Ltd;5885546;0;2008-07-01;$12000000;1613;14.00;LPG Tanker;LPG-Small Gas Carrier;Hyundai Heavy Inds - Ulsan;KRS014060;Maestro Shipping Ltd;5885546;In Service/Commission;Maestro Shipping Ltd;5885546;0;1990
8811766;TOMSON GAS;;;;;;16.00;16.030;16.000;1989-03;0;3FCX5;NK;Japan;3814;1989-03;7.2;5805;Marine Shipping Line FZE;5704101;20170527;5.349;370;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;6;Mitsubishi;6UEC37LA;880;2;Oil;1;195;Panama;94.00;301.00;0.00;0.00;Distillate Fuel;Residual Fuel;3139;  Unknown;9991001;3219;1988-07;31.400;2018-12-28;1988-12;99.130;357026000;Marine Shipping Line FZE;5704101;1988-07;Oil Engine(s). Direct Drive;0;David Maritime Inc;5780143;0;2013-12-30;$2000000;705;12.70;LPG Tanker;LPG-Small Gas Carrier;Higaki;JPN076025;Marine Shipping Line FZE;5704101;In Service/Commission;Marine Shipping Line FZE;5704101;0;1989
8812837;XIN YIN LONG;;;;;;12.95;0.000;12.950;1990-11;0;BRRV;CC;Spain;1257;1990-11;5.5;0;  Unknown;9991001;20150728;4.110;260;Astilleros Espanoles SA (AESA) - Spain;5;B&W;5S26MC;980;2;Oil;1;250;China. People's Republic Of;0.00;0.00;0.00;0.00;Distillate Fuel;Residual Fuel;1568;  Unknown;9991001;1970;1990-02;0.000;2018-11-26;1990-06;81.550;412380240;Shenzhen Southern China LPG;1385454;1988-09;Oil Engine(s). Direct Drive;0;Changsheng Shanghai Shpg Co;5768897;0;1996-07-01;$5200000;954;13.00;LPG Tanker;LPG-Small Gas Carrier;Juliana Gijonesa - Gijon earl;SPN014050;Shenzhen Southern China LPG;1385454;In Service/Commission;Shenzhen Southern China LPG;1385454;0;1990
8813063;RAMAGAS;B&W;B&W;8L23/30;4;1100;21.30;21.330;21.300;1989-10;0;D5HH8;KR;Germany. Federal Republic Of;16137;1989-10;13.9;22831;Benelux Overseas Inc;1929972;20171117;9.762;500;Zaklady Przemyslu Metalowego 'H Cegielski' SA - Poznan;6;B&W;6L50MCE;1620;2;Oil;1;141;Liberia;150.00;1440.00;0.00;0.00;Distillate Fuel;Residual Fuel;14796;Galaxy Maritime Enterprises SA;1689098;11822;1988-10;44.300;2018-12-28;1989-05;158.000;636016691;Benelux Overseas Inc;1929972;1988-08;Oil Engine(s). Direct Drive;0;Ramagas Shipping SA;5818798;0;1994-10-01;$33000000;3682;15.00;LPG Tanker;LPG-Small Gas Carrier;Meyer JL GmbH & Co - GFR;GFR029209;Benelux Overseas Inc;1929972;In Service/Commission;Benelux Overseas Inc;1929972;0;1989
8813075;GRIYA BORNEO;MAN-B&W;MAN-B&W;8L23/30;4;1080;21.30;21.330;21.300;1990-07;0;JZKE;RI KI;Germany. Federal Republic Of;16137;1990-07;13.9;22842;  Unknown;9991001;20190218;9.762;500;Zaklady Przemyslu Metalowego 'H Cegielski' SA - Poznan;6;B&W;6L50MCE;1620;2;Oil;1;141;Indonesia;150.00;1440.00;0.00;16.76;Distillate Fuel;Residual Fuel;14794;Hutama Trans Kencana;5743978;11822;1989-05;43.800;2018-05-31;1989-12;158.000;525012211;Hutama Trans Kencana;5743978;1988-08;Oil Engine(s). Direct Drive;0;Hutama Trans Kencana;5743978;0;2013-02-12;$8500000;3682;15.00;LPG Tanker;LPG-Small Gas Carrier;Meyer JL GmbH & Co - GFR;GFR029209;Hutama Trans Kencana;5743978;In Service/Commission;Hutama Trans Kencana;5743978;0;1990
8813087;CLAUDIA GAS;MAN-B&W;MAN-B&W;8L32/40;4;1100;21.30;21.330;21.300;1990-10;0;D5JU2;KR;Germany;16137;1990-10;13.9;22842;Benelux Overseas Inc;1929972;20181205;9.747;500;Zaklady Przemyslu Metalowego 'H Cegielski' SA - Poznan;6;B&W;6L50MCE;1620;2;Oil;1;141;Liberia;127.00;1450.00;0.00;0.00;Distillate Fuel;Residual Fuel;14795;Galaxy Maritime Enterprises SA;1689098;11822;1989-07;43.800;2018-11-30;1990-04;158.000;636017205;Benelux Overseas Inc;1929972;1988-08;Oil Engine(s). Direct Drive;0;Claudia Gas Shipping SA;5889708;0;2015-10-23;$9000000;3655;14.00;LPG Tanker;LPG-Small Gas Carrier;Meyer JL GmbH & Co - GEU;GEU029209;Benelux Overseas Inc;1929972;In Service/Commission;Benelux Overseas Inc;1929972;0;1990
8813099;EUGENIA GAS;B&W;B&W;8L23/30;4;1200;21.30;21.320;21.300;1991-01;0;D5JU3;KR;Germany;16139;1991-01;13.92;22840;Benelux Overseas Inc;1929972;20190220;9.762;500;Zaklady Przemyslu Metalowego 'H Cegielski' SA - Poznan;6;B&W;6L50MCE;1620;2;Oil;1;141;Liberia;150.00;1440.00;0.00;0.00;Distillate Fuel;Residual Fuel;14826;Galaxy Maritime Enterprises SA;1689098;11822;1989-12;43.800;2018-11-23;1990-00;158.020;636017206;Benelux Overseas Inc;1929972;1988-08;Oil Engine(s). Direct Drive;0;Eugenia Gas Shipping SA;5901326;0;2015-10-23;$9000000;3774;15.00;LPG Tanker;LPG-Small Gas Carrier;Meyer JL GmbH & Co - GEU;GEU029209;Benelux Overseas Inc;1929972;In Service/Commission;Benelux Overseas Inc;1929972;0;1991
8813116;EFTYXIA GAS;B&W;B&W;6L23/30H;4;1100;21.30;21.330;21.300;1991-10;0;D5MM2;KR;Germany;16259;1991-10;13.9;22958;Benelux Overseas Inc;1929972;20200120;9.827;500;H Cegielski - Poznan SA - Poland;6;B&W;6L50MCE;1620;2;Oil;1;141;Liberia;133.00;1437.00;0.00;0.00;Distillate Fuel;Residual Fuel;14796;Galaxy Maritime Enterprises SA;1689098;11822;1990-08;43.800;2018-10-05;1991-06;158.000;636017734;Benelux Overseas Inc;1929972;1988-08;Oil Engine(s). Direct Drive;0;Eftyxia Gas Shipping SA;5945602;0;1991-12-01;$39000000;3654;15.00;LPG Tanker;LPG-Small Gas Carrier;Thyssen Nordseewerke;GEU037051;Benelux Overseas Inc;1929972;In Service/Commission;Benelux Overseas Inc;1929972;0;1991
8814225;APOLLO PACIFIC;;;;;;16.00;16.020;16.000;1988-11;0;3WMN;VR NK;Japan;2995;1988-11;7;5184;Nhat Viet Transportation Corp;5486413;20180507;4.920;370;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;6;Mitsubishi;6UEC37LA;880;2;Oil;1;210;Vietnam;0.00;585.00;0.00;0.00;Distillate Fuel;Residual Fuel;3439;Vietnam Govt;0104436;3354;1988-07;31.300;2017-10-19;1988-09;101.980;574319000;Nhat Viet Transportation Corp;5486413;1986-07;Oil Engine(s). Direct Drive;0;Nhat Viet Transportation Corp;5486413;0;;;1184;13.50;LPG Tanker;LPG-Small Gas Carrier;Kitanihon;JPN436059;Nhat Viet Transportation Corp;5486413;In Service/Commission;Nhat Viet Transportation Corp;5486413;0;1988
8814756;MAHARSHI VAMADEVA;Bergens;Bergens;KRG-8;4;1250;32.20;32.234;32.200;1991-04;0;AUPR;IR;United Kingdom;44995;1991-04;20;61089;  Unknown;9991001;20171214;12.220;620;Kvaerner Kincaid Ltd. - Greenock;6;Sulzer;6RTA62;2150;2;Oil;1;106;India;145.00;3530.00;0.00;0.00;Distillate Fuel;Residual Fuel;56062;Varun Shipping Co Ltd;0053951;34974;1989-05;46.630;2019-01-14;1990-09;205.000;419633000;Varun Global Ltd;5785232;1988-09;Oil Engine(s). Direct Drive;0;Varun Resources Ltd;5865852;0;2006-12-11;$60000000;16140;14.50;LPG Tanker;LPG-Large Gas Carrier;Kvaerner Govan Ltd;GBI136068;Varun Global Ltd;5785232;In Service/Commission;  Unknown;9991001;0;1991
8816261;KYOKA MARU;;;;;;11.00;0.000;11.000;1989-03;0;HO9664;;Japan;1150;1989-03;5.1;1973;Ishimine Kaiun KK;0225480;;4.212;350;The Hanshin Diesel Works Ltd - Japan;6;Hanshin;6LU35;550;4;Oil;1;320;Panama;115.00;0.00;0.00;0.00;Distillate Fuel;Not Applicable;1130;  Unknown;9991001;698;1988-12;0.000;2017-10-06;1989-02;67.510;357306000;Opec Petrol Transportation Co;5986791;1988-09;Oil Engine(s). Direct Drive;0;Opec Petrol Transportation Co;5986791;0;;;231;12.90;LPG Tanker;LPG-Small Gas Carrier;Hakata;JPN071011;Opec Petrol Transportation Co;5986791;In Service/Commission;Ishimine Kaiun KK;0225480;0;1989
8817693;GITTA GAS;;;;;0;16.20;16.300;16.200;1990-07;0;3EGC2;BV;Korea. South;4828;1990-07;10.32;7517;Benelux Overseas Inc;1929972;20181017;6.710;450;Krupp MaK Maschinenbau GmbH - Kiel;6;MaK;6M551AK;550;4;Oil;1;450;Panama;82.00;495.00;0.00;12.80;Distillate Fuel;Residual Fuel;4326;  Unknown;9991001;4086;1990-01;25.000;2019-01-03;1990-06;98.300;356011000;Benelux Overseas Inc;1929972;1988-10;Oil Engine(s). Geared Drive;0;Transmed Oil Ltd;5852763;0;2008-07-01;$12000000;1614;14.00;LPG Tanker;LPG-Small Gas Carrier;Hyundai Heavy Inds - Ulsan;KRS014060;Benelux Overseas Inc;1929972;In Service/Commission;Benelux Overseas Inc;1929972;0;1990
8818207;VENTURE GAS;Yanmar;Yanmar;T260L-ET;4;1100;36.00;36.040;36.000;1990-06;0;D5QJ3;NK;Japan;49701;1990-06;17.7;66131;  Unknown;9991001;20170707;11.020;700;Kawasaki Heavy Industries Ltd - Japan;5;MAN-B&W;5S70MC;2674;2;Oil;1;80;Liberia;663.00;2211.00;0.00;31.10;Distillate Fuel;Residual Fuel;73879;Galaxy Maritime Enterprises SA;1689098;42465;1989-11;48.360;2018-12-24;1990-02;224.050;636018584;Benelux Overseas Inc;1929972;1988-12;Oil Engine(s). Direct Drive;0;Venture Gas Shipping SA;6034318;0;2018-02-05;$9365100;21506;16.00;LPG Tanker;LPG-Very Large Gas Carrier;Kawasaki HI - Sakaide - earl;JPN016074;Benelux Overseas Inc;1929972;In Service/Commission;Benelux Overseas Inc;1929972;0;1990
8818219;GAZ SUPPLIER;;;;;;36.60;36.620;36.600;1990-12;0;3FWA;NK;Japan;49996;1990-12;20.4;67118;Safeship Management Inc;5896466;20190523;10.836;600;Mitsubishi Heavy Industries Ltd - Japan;7;Mitsubishi;7UEC60LS;2200;2;Oil;1;100;Panama;250.00;2162.00;43.70;48.70;Distillate Fuel;Residual Fuel;76914;Interunity Management Maritime;5367414;44493;1989-12;46.650;2019-01-08;1990-07;230.000;371158000;Interunity Management Corp SA;1112385;1988-12;Oil Engine(s). Direct Drive;0;Gazochem Shipping & Trading Co;5703629;0;;;23530;16.70;LPG Tanker;LPG-Very Large Gas Carrier;Mitsubishi Nagasaki;JPN421311;Interunity Management Corp SA;1112385;In Service/Commission;Safeship Management Inc;5896466;0;1990
8818843;GAS CAT;Yanmar;Yanmar;M220-SN;4;660;26.50;26.530;26.500;1990-04;0;HOAX;NK;Belgium;29271;1990-04;16.2;39321;  Unknown;9991001;20180402;11.485;600;Hyundai Heavy Industries Co Ltd - South Korea;6;B&W;6L60MC;1944;2;Oil;1;117;Panama;434.00;2295.00;36.00;39.50;Distillate Fuel;Residual Fuel;27509;  Unknown;9991001;19643;1989-03;49.300;2018-11-15;1990-01;165.660;373366000;Olddorf Shipping Inc;5991721;1988-12;Oil Engine(s). Direct Drive;0;Olddorf Shipping Inc;5991721;0;2012-04-18;$19900000;10645;16.20;LPG Tanker;LPG-Medium Gas Carrier;Boelwerf Temse;BLG001028;Olddorf Shipping Inc;5991721;In Service/Commission;TGM Deniz Is ve Acent Ltd Sti;5832880;0;1990
8820171;PETROGAS 05;;;;;;12.00;12.818;12.000;1989-01;0;3WFK;VR;Japan;1042;1989-01;4.9;1946;Nhat Viet Transportation Corp;5486413;20170606;3.930;310;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;6;Akasaka;K31FD;530;4;Oil;1;370;Vietnam;135.00;0.00;0.00;0.00;Distillate Fuel;Not Applicable;1470;  Unknown;9991001;999;1988-07;23.700;2017-10-23;1988-10;62.010;574169159;Opec Petrol Transportation Co;5986791;1988-00;Oil Engine(s). Geared Drive;0;Opec Petrol Transportation Co;5986791;0;2007-10-31;$2900000;221;11.80;LPG Tanker;LPG-Small Gas Carrier;Higaki;JPN076025;Opec Petrol Transportation Co;5986791;In Service/Commission;Nhat Viet Transportation Corp;5486413;0;1989
8820688;PILATUS 41;;;;;;11.00;0.000;11.000;1989-03;0;HSB3918;;Japan;969;1989-03;5;1758;  Unknown;9991001;;4.011;280;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;6;Akasaka;K28FD;480;4;Oil;1;400;Thailand;0.00;0.00;0.00;0.00;Distillate Fuel;Residual Fuel;1151;Phatra Leasing PCL;5841035;968;1988-12;0.000;2017-12-28;1989-01;62.940;567001020;Pilatus Marine Co Ltd;5658088;1988-12;Oil Engine(s). Geared Drive;0;Phatra Leasing PCL;5841035;0;;;0;11.50;LPG Tanker;LPG-Small Gas Carrier;Nishi Shipbuilding Co Ltd;JPN157011;Pilatus Marine Co Ltd;5658088;In Service/Commission;Pilatus Marine Co Ltd;5658088;0;1989
8822143;CASPIAN GAS;Yanmar;YANMAR;;;397;16.00;16.030;16.000;1989-07;0;3FIP8;BV;Japan;3983;1989-07;7.13;6264;Marine Shipping Line FZE;5704101;20170709;5.663;370;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;6;Mitsubishi;6UEC37LA;880;2;Oil;1;200;Panama;95.00;361.80;0.00;0.00;Distillate Fuel;Residual Fuel;3444;  Unknown;9991001;3485;1989-03;33.600;2018-09-14;1989-05;103.550;373321000;Marine Shipping Line FZE;5704101;1988-12;Oil Engine(s). Direct Drive;0;Caspian Petrochemical FZE LCC;5666998;0;2012-05-01;$4000000;1800;12.00;LPG Tanker;LPG-Small Gas Carrier;Kyokuyo Shipyard Corp;JPN125034;Marine Shipping Line FZE;5704101;In Service/Commission;Marine Shipping Line FZE;5704101;0;1989
8822258;PILATUS 21;;;;;;11.00;0.000;11.000;1989-08;0;HSB4445;;Japan;961;1989-08;5.1;0;Pilatus Marine Co Ltd;5658088;;4.050;310;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;6;Akasaka;A31R;600;4;Oil;1;280;Thailand;90.00;0.00;0.00;0.00;Distillate Fuel;Not Applicable;1221;Ayudhya Development Leasing Co;5063642;981;1989-03;0.000;2017-01-20;1989-06;65.000;567001130;Pilatus Marine Co Ltd;5658088;1988-12;Oil Engine(s). Geared Drive;0;Ayudhya Development Leasing Co;5063642;0;;;307;12.00;LPG Tanker;LPG-Small Gas Carrier;Shirahama;JPN485050;Pilatus Marine Co Ltd;5658088;In Service/Commission;Pilatus Marine Co Ltd;5658088;0;1989
