IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Code;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
8203517;ALGASH;;;;;;8,01;8,110;8,010;1983-05;0;;;Germany, Federal Republic Of;226;1983-06;3;0;  Unknown;9991001;;2,252;125;Maschinenbau Augsburg-Nuernberg (MAN) - Augsburg;12;MAN;D2542MLE;142;4;Oil;1;2100;Sudan;15,50;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Sudan Govt;0851761;115;1982-09;0,000;2018-10-12;1983-03;20,880;;Sudan Govt;0851761;1981-05;Oil Engine(s), Geared Drive;0;Sea Ports Corp;0904521;0;;;0;0,00;Water Tanker;;Jansen;GFR021016;Sea Ports Corp;0904521;In Service/Commission;  Unknown;9991001;0;1983
8215388;TANKER No. 11;;;;;;7,61;7,830;7,610;1985-06;0;;;Egypt;550;1985-06;3,76;0;  Unknown;9991001;;2,823;137;Caterpillar Tractor Co - USA;12;Caterpillar;3412TA;152;4;Oil;1;1800;Egypt;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Egypt Govt;0671513;352;1983-07;0,000;2012-09-07;1984-09;42,370;;Alexandria General Water;0572049;1983-03;Oil Engine(s), Geared Drive;0;Alexandria General Water;0572049;0;;;0;0,00;Water Tanker;;Rashid;EGY023056;Alexandria General Water;0572049;In Service/Commission;  Unknown;9991001;0;1985
8215390;TAAWON 12;;;;;;7,61;7,830;7,610;1985-07;0;;;Egypt;550;1985-07;3,76;0;  Unknown;9991001;;2,901;137;Caterpillar Tractor Co - USA;12;Caterpillar;3412TA;152;4;Oil;1;1800;Egypt;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Egypt Govt;0671513;352;1983-09;0,000;2017-05-04;1984-12;42,370;;Cooperative des Petroles;0103676;1983-03;Oil Engine(s), Geared Drive;0;Cooperative des Petroles;0103676;0;;;0;0,00;Water Tanker;;Rashid;EGY023056;Cooperative des Petroles;0103676;In Service/Commission;  Unknown;9991001;0;1985
8215405;TANKER No. 13;;;;;;7,61;7,830;7,610;1985-09;0;;;Egypt;550;1985-09;3,76;0;  Unknown;9991001;;2,823;137;Caterpillar Tractor Co - USA;12;Caterpillar;3412TA;152;4;Oil;1;1800;Egypt;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Egypt Govt;0671513;352;1984-09;0,000;2012-09-07;1985-05;42,370;;Alexandria General Water;0572049;1983-03;Oil Engine(s), Geared Drive;0;Alexandria General Water;0572049;0;;;0;0,00;Water Tanker;;Rashid;EGY023056;Alexandria General Water;0572049;In Service/Commission;  Unknown;9991001;0;1985
8219700;TANKER No. 10;;;;;;7,00;7,010;7,000;1984-07;0;;;Egypt;300;1984-08;2,85;0;  Unknown;9991001;;0,000;125;Maschinenbau Augsburg-Nuernberg (MAN) - Augsburg;12;MAN;D2542MLE;142;4;Oil;1;2100;Egypt;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Egypt Govt;0671513;207;1983-09;0,000;2009-06-16;1984-08;35,950;;Alexandria General Water;0572049;1982-07;Oil Engine(s), Geared Drive;0;Alexandria General Water;0572049;0;;;0;0,00;Water Tanker;;Alexandria Shyd.;EGY005046;Alexandria General Water;0572049;In Service/Commission;  Unknown;9991001;0;1984
8221612;QASIDAH;;;;;;8,62;0,000;8,620;1983-04;0;;;Japan;700;1983-04;3,81;0;  Unknown;9991001;;3,661;260;Niigata Engineering Co Ltd - Japan;6;Niigata;6M26AGT;460;4;Oil;1;370;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;457;1982-12;0,000;2012-06-11;1983-03;54,010;;Rptd Sold Undisclosed Interest;9991942;1981-04;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Alcohol Tanker;;Koa Sangyo KK - Takamatsu;JPN460053;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1983
8325846;AYER MELATI;;;;;;9,01;0,000;9,010;1984-06;0;;;Singapore;220;1984-06;3,1;749;  Unknown;9991001;;2,704;137;Caterpillar Tractor Co - USA;12;Caterpillar;3412TA;152;4;Oil;2;1800;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;PSA Marine Pte Ltd;1837329;306;1984-01;0,000;2018-04-11;1984-05;43,010;;PSA Corp Ltd;0030367;1983-12;Oil Engine(s), Geared Drive;0;PSA Marine Pte Ltd;1837329;0;;;0;12,00;Water Tanker;;Sing Koon Seng Pte Ltd;SNG014058;PSA Marine Pte Ltd;1837329;In Service/Commission;  Unknown;9991001;0;1984
8325858;AYER MANCUR;;;;;;9,01;0,000;9,010;1984-06;0;;;Singapore;220;1984-06;3,1;749;  Unknown;9991001;;2,704;137;Caterpillar Tractor Co - USA;12;Caterpillar;3412TA;152;4;Oil;2;1800;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;PSA Marine Pte Ltd;1837329;306;1984-01;9,250;2018-04-11;1984-04;43,010;;PSA Corp Ltd;0030367;1983-12;Oil Engine(s), Geared Drive;0;PSA Marine Pte Ltd;1837329;0;;;0;12,00;Water Tanker;;Sing Koon Seng Pte Ltd;SNG014058;PSA Marine Pte Ltd;1837329;In Service/Commission;  Unknown;9991001;0;1984
8327569;GIANNAKIS S;;;;;;6,00;6,000;0,000;1981-00;0;SV5649;;Greece;414;1981-00;3,31;0;  Unknown;9991001;;0,000;125;Maschinenbau Augsburg-Nuernberg (MAN) - Augsburg;6;MAN;D2566MTE;155;4;Oil;2;2100;Greece;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Hidrodotiki Group;1724120;145;;0,000;2017-08-14;;33,300;237087400;Hydrodotiki Ltd;1825578;1979-00;Oil Engine(s), Geared Drive;0;Watership Maritime Co;1102287;0;;;0;0,00;Water Tanker;;Tzouvelekis;GRC081057;Hydrodotiki Ltd;1825578;In Service/Commission;  Unknown;9991001;0;1981
8411750;URGOZO;;;;;;6,61;0,000;6,610;1984-12;0;EDJI;;Spain;315;1984-12;3,31;0;  Unknown;9991001;;0,000;137;Caterpillar Tractor Co - USA;6;Caterpillar;3406T;165;4;Oil;1;1800;Spain;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Ibaizabal SA;0335401;170;1984-04;0,000;2012-09-03;1984-09;29,720;;Ibaizabal SA;0335401;1982-12;Oil Engine(s), Geared Drive;0;Ibaizabal SA;0335401;0;;;0;6,00;Water Tanker;;Ardeag;SPN037021;Ibaizabal SA;0335401;In Service/Commission;  Unknown;9991001;0;1984
8503266;TAKARA MARU;;;;;;9,01;0,000;9,010;1985-05;0;JL5088;;Japan;550;1985-05;3,92;0;  Unknown;9991001;;0,000;280;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;6;Akasaka;DM28AKFD;460;4;Oil;1;;Japan;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;349;1985-01;0,000;2017-07-21;1985-04;52,080;431501109;Horiuchi Kisen;0976230;1983-05;Oil Engine(s), Geared Drive;0;Horiuchi Kisen;0976230;0;;;0;0,00;Alcohol Tanker;;Shitanoe Shipbuilding Co Ltd;JPN501050;Horiuchi Kisen;0976230;In Service/Commission;  Unknown;9991001;0;1985
8608315;JHARNA;;;;;;7,80;8,100;7,800;1988-10;0;;;Bangladesh;550;1988-11;3,5;0;  Unknown;9991001;;2,900;128;MAN Nutzfahrzeuge AG - Nuernberg;10;MAN;D2840LE;142;4;Oil;2;2200;Bangladesh;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Bangladesh Govt;0671270;341;1988-04;0,000;2015-11-19;;45,000;;Chittagong Port Authority;0038963;1986-03;Oil Engine(s), Geared Drive;0;Chittagong Port Authority;0038963;0;;;0;10,50;Water Tanker;;Dockyard & Engineering Works;BNG006054;Chittagong Port Authority;0038963;In Service/Commission;  Unknown;9991001;0;1988
8647127;AL JAZEERA II;;;;;0;11,75;0,000;11,750;1978-01;0;A9D2506;BV;Greece;540;1978-01;3,2;0;  Unknown;9991001;20190907;2,410;140;Cummins Engine Co Inc - USA;6;Cummins;N-855-M;152;4;Oil;2;1800;Bahrain;120,00;0,00;2,60;3,00;Distillate Fuel;Not Applicable;0;Al Jazeera Shipping Co WLL;1225448;312;;0,000;2018-03-05;;33,000;408201000;Al Jazeera Shipping Co WLL;1225448;1975-01;Oil Engine(s), Geared Drive;0;Al Jazeera Shipping Co WLL;1225448;0;;;0;6,00;Water Tanker;;Nava;GRC063051;Al Jazeera Shipping Co WLL;1225448;In Service/Commission;Al Jazeera Shipping Co WLL;1225448;0;1978
8658190;JIN GONG SHUI 1;;;;;;9,00;0,000;9,000;1994-07;0;;;China, People's Republic Of;600;1994-07;4,3;0;  Unknown;9991001;;3,720;0;Daihatsu Diesel Manufacturing Co Lt - Japan;;Daihatsu;;0;;Oil;1;900;China, People's Republic Of;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;China Marine - PetroChina;5192339;553;;0,000;2012-11-15;;49,350;;Chimbusco Tianjin;1194379;1994-01;Oil Engine(s), Geared Drive;0;Chimbusco Tianjin;1194379;0;;;0;0,00;Water Tanker;;Zhenjiang Shipyard;CHR191030;Chimbusco Tianjin;1194379;In Service/Commission;  Unknown;9991001;0;1994
8659053;HEFILA;;;;;;6,40;0,000;6,400;2012-02;0;6AIB;BV;Egypt;370;2012-02;3,45;0;  Unknown;9991001;;2,850;131;AB Volvo Penta - Sweden;6;Volvo Penta;D12MH;150;4;Oil;1;1900;Egypt;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;192;2009-02;0,000;2016-04-22;2011-11;33,000;622147001;Port Said Stevedoring Co;4192353;2007-10;Oil Engine(s), Geared Drive;0;Port Said Stevedoring Co;4192353;0;;;0;0,00;Water Tanker;;Port Said Marine Shipyard;EGY014054;Port Said Stevedoring Co;4192353;In Service/Commission;Port Said Stevedoring Co;4192353;0;2012
8672952;SKY I;;;;;;11,05;0,000;11,050;1958-01;0;HO6669;NA;Germany, Federal Republic Of;2275;1958-01;3,4;0;  Unknown;9991001;;0,000;0;Unknown;;Caterpillar;;0;;Oil;2;;Panama;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;1006;;0,000;2018-12-31;;109,900;;Thundersea Maritime SA;4208244;1957-01;Oil Engine(s), Geared Drive;0;Thundersea Maritime SA;4208244;0;;;0;0,00;Water Tanker;;Gutehoffnungshuette St Rh;GFR014024;Thundersea Maritime SA;4208244;In Service/Commission;  Unknown;9991001;0;1958
