IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Control;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
8212398;FALCON CLAWS;;;;;;9,15;0,000;9,150;1982-08;0;HO2169;AB;Vietnam;2200;;8,6;0;;;;5,500;270;Unknown;6;Yanmar;6AYM-ETE;180;4;Oil;2;1900;Malaysia;60,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;2411;1991-01;0,000;2019-02-07;1991-10;67,000;224240000;DeepOcean Shipping III AS;1956739;2002-01;Oil Engine(s), Electric Drive;0;DeepOcean Shipping III AS;1956739;0;2008-01-16;$42400000;0;0,00;Pipe Layer;;Nashville Bridge;USA270044;Weeks Marine Inc;1350009;In Service/Commission;Weeks Marine Inc;1350009;0;1969
9769623;FALCON DIAMOND;;;;;;40,20;0,000;40,200;2017-01;0;V7RY5;AB;Vietnam;2200;;8,6;0;;;;5,500;270;Unknown;6;Yanmar;6KH-STE;160;4;Oil;2;2000;Indonesia;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;HAL Offshore Ltd;India;2411;1991-02;0,000;2018-11-20;1991-10;67,000;224321540;Geola Maritime Ltd;5585834;1953-00;Oil Engine(s), Direct Drive;0;Geola Maritime Ltd;5585834;0;;;0;0,00;Diving Support Vessel;;Bollinger;USA221043;DeepCor Marine Inc;5806031;In Service/Commission;DeepCor Marine Inc;5806031;0;1976
8672081;FALCON FORCE;;;;;;31,70;0,000;31,700;2009-08;0;PORC;AB;China, People's Republic Of;1172;2015-12;5,8;0;Atlantic Maritime Group FZE;5633773;20181217;3,000;0;Unknown;6;Niigata;6L26HLX;350;4;Oil;2;1000;St Vincent & The Grenadines;510,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;Chevron Corp;United States Of America;71470;1992-05;0,000;2019-01-08;1993-03;249,500;228002600;Bourbon Offshore Surf SAS;0624839;2009-01;Oil Engine(s), Electric Drive;0;Venus Offshore Pte Ltd;5753152;0;;;0;0,00;Diving Support Vessel;;Zamil Offshore Services Co Ltd;SAU004050;Zamil Offshore Services Co Ltd;0778961;In Service/Commission;Zamil Offshore Services Co Ltd;0778961;0;2014
9757709;FALCON PEARL;;;;;;40,20;0,000;40,200;2017-02;0;V7RZ2;AB;China, People's Republic Of;1614;2016-08;6;0;Zakher Marine Intl Inc;1974284;20190830;4,500;260;Niigata Engineering Co Ltd - Japan;6;Wartsila;6L32;400;4;Oil;4;750;Malta;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;Indonesia Govt;Indonesia;158655;1992-11;62,764;2018-11-21;1993-03;327,000;228030600;Bourbon Offshore Greenmar SA;5161504;2009-08;Oil Engine(s), Electric Drive;0;Venus Offshore Pte Ltd;5753152;0;;;0;0,00;Offshore Support Vessel;;POET China Shipbuilding & Eng;CHRC10050;Halul Offshore Services Co WLL;4068892;In Service/Commission;Halul Offshore Services Co WLL;4068892;0;2014
8500537;FALCON SPIRIT;Alpha;Alpha;8L28/32;4;1450;46,00;46,035;46,000;1986-06;0;C6XZ9;AB;China, People's Republic Of;4369;2018-03;8,6;0;CCC Underwater Engineering SAL;4093621;;6,000;260;Unknown;6;Daihatsu;6DEM-23;320;4;Oil;4;750;Malaysia;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;PETROBRAS;Brazil;154998;1992-11;0,000;2018-08-14;1993-03;327,500;228038700;Bourbon Offshore Greenmar SA;5161504;2009-08;Oil Engine(s), Electric Drive;0;Neptune Offshore Pte Ltd;5791925;0;;;0;0,00;Offshore Support Vessel;;Cemre Muhendislik - Altinova;TRK149050;Esvagt A/S;0792139;On Order/Not Commenced;  Unknown;9991001;0;2020
7334113;FALKUNGEN;;;;;;6,61;6,630;6,610;1974-07;7;LNXR;AB;China, People's Republic Of;3969;2017-04;7,4;0;Timsah Shipbuilding Co-EGY;0104630;20200409;5,000;0;Unknown;6;Scania;DI13 M;160;4;Oil;4;1800;Brazil;0,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Teekay Corp;Canada;42843;1992-10;0,000;2018-11-01;1993-05;228,860;228046700;Bourbon Offshore Greenmar SA;5161504;2009-08;Oil Engine(s), Electric Drive;0;Neptune Offshore Pte Ltd;5791925;0;;;0;0,00;FSO, Oil;;Sungdong Shipbuilding & Eng;KRS116050;PTSC Production Services;5624333;In Service/Commission;PTSC Production Services;5624333;0;2013
9237955;FAR SAGA;Caterpillar;Caterpillar;3412;4;540;18,80;18,830;18,800;2001-10;0;PU3242;AB;China, People's Republic Of;2478;2017-05;8;0;MMA Offshore Asia Pte Ltd;1230695;20200518;6,000;260;Niigata Engineering Co Ltd - Japan;6;Ruston;6RKCM;305;4;Oil;2;;United Arab Emirates;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Emas Laut Sdn Bhd;Brunei;176;1992-01;0,000;2018-12-27;1992-03;34,940;228066800;Littoral Compagnie Maritime;5912281;2015-01;Oil Engine(s), Electric Drive;0;Bouygues TP SA;4213871;0;;;0;0,00;Offshore Support Vessel;;Fujian Baima Shipyard;CHR154050;Nam Cheong International Ltd;4164965;Launched;  Unknown;9991001;0;2019
9400497;FAR SAMSON;Rolls-Royce;Bergens;C25:33L-9;;2755;26,00;0,000;26,000;2009-03;0;LADT8;AB;China, People's Republic Of;0;;8;0;;;;6,000;260;Niigata Engineering Co Ltd - Japan;6;Yanmar;6AYM-ETE;180;4;Oil;2;1900;Malaysia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Emas Laut Sdn Bhd;Brunei;176;1992-01;0,000;2018-12-27;1992-04;34,940;229021000;McDermott Inc;5551846;2007-10;Oil Engine(s), Electric Drive;0;North Ocean 105 AS;5850002;0;;;6196;0,00;Standby Safety Vessel;;Ningbo Zhenhe Shipbuilding;CHRA30050;Ombak Meridien Serv Sdn Bhd;5738031;Launched;  Unknown;9991001;0;2019
9239771;FAR SCOTIA;Volvo Penta;Volvo Penta;D16;4;300;16,00;0,000;16,000;2001-07;0;ZNSE7;AB;China, People's Republic Of;1593;2017-05;6,8;0;Sentinel Marine Ltd;5782290;20200501;5,000;255;Caterpillar Motoren GmbH & Co. KG - Germany;6;Cummins;KTA-19-M;159;4;Oil;5;1800;Denmark (Dis);0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Emas Laut Sdn Bhd;Brunei;176;1991-11;0,000;2017-06-02;1992-09;35,000;229044000;Fred Olsen Windcarrier AS;4023074;2010-02;Oil Engine(s), Electric Drive;0;Brave Tern Ltd;5690848;0;;;0;0,00;Standby Safety Vessel;;East Asia Marine Engineering;MAL134050;MK Bumimas Resources Sdn Bhd;5756126;Keel Laid;  Unknown;9991001;0;2019
9707716;FAR SENTINEL;;;;;;25,00;0,000;25,000;2015-07;0;LASC7;AB;Singapore;1436;2018-04;6,2;0;V Ships Offshore Asia Pte Ltd;4148214;;4,000;0;Unknown;6;Niigata;6MG28AHX;390;4;Oil;2;800;Unknown;0,00;0,00;0,00;0,00;Not Applicable;Not Applicable;0;  Unknown;;55916;1994-12;0,000;2018-11-22;1995-03;243,270;229080000;Fred Olsen Windcarrier AS;4023074;2010-02;Oil Engine(s), Electric Drive;0;Bold Tern AS;6082477;0;;;0;0,00;Offshore Construction Vessel, jack up;;Xiamen Shipbuilding Industry;CHR172060;China Railway Fuchuan Marine;5989411;In Service/Commission;China Railway Fuchuan Marine;5989411;0;2018
