IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Control;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
8840901;MUSTAFA II;;;;;;11,50;0,000;11,500;1990-01;0;5IM290;BV;China, People's Republic Of;6533;2017-11;9,6;8914;Sinanju Tankers Pte Ltd;1518250;20201129;7,690;200;Daihatsu Diesel Manufacturing Co Lt - Japan;6;Volvo Penta;TAMD122A;150;4;Oil;1;2200;Turkey;9,37;0,00;1,44;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;148;;0,000;2017-03-08;;28,800;351233000;Akron Trade & Transport-UAE;1742174;2013-05;Oil Engine(s), Geared Drive;0;Ambrielle SA;4214472;0;;;1319;10,00;Bunkering Tanker;;Mestrina Astilleros SA;ARG010018;Sur Petrolera Naviera;1537926;In Service/Commission;  Unknown;9991001;0;1976
7532686;NAFPIGOUMENON KDC 007;;;;;;10,01;0,000;10,010;1977-01;0;SV4016;BV;China, People's Republic Of;6538;2018-01;9,6;8899;Sinanju Tankers Pte Ltd;1518250;20210118;7,700;200;Daihatsu Diesel Manufacturing Co Lt - Japan;6;Volvo Penta;TAMD122A;150;4;Oil;1;2200;Turkey;8,00;0,00;1,44;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;484;2013-09;0,000;2018-12-11;2014-06;52,750;351514000;Rptd Sold Undisclosed Interest;9991942;1966-06;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;10,00;Bunkering Tanker;;Mestrina Astilleros SA;ARG010018;Sur Petrolera Naviera;1537926;In Service/Commission;  Unknown;9991001;0;1977
8853946;NAFTA;;;;;;10,50;11,000;10,500;1978-00;0;ES2388;BV;Norway;2588;1992-11;7,6;0;  Unknown;9991001;20210130;6,270;320;Bergen Diesel AS - Norway;6;Cummins;NTA-855-M;152;4;Oil;2;2100;Hong Kong, China;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;500;2013-05;0,000;2018-12-31;;44,800;351521000;El Reedy Shipping Agency;5036838;1970-06;Oil Engine(s), Direct Drive;0;Latona Shipping Co;5918174;0;;;0;10,00;Bunkering Tanker;;Hudong Shipyard;CHR101055;China Marine Bunker Qingdao;1398150;In Service/Commission;  Unknown;9991001;0;1972
8923557;NARVA;;;;;;11,00;11,000;0,000;1978-01;0;UBFJ8;BV;Romania;172639;1999-03;24,4;200460;  Unknown;9991001;20190917;18,024;700;U.C.M. Resita S.A. - Resita;6;Cummins;NTA-855-M;152;4;Oil;2;1800;Hong Kong, China;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;2876;;18,630;2017-07-21;;80,670;352562000;Lehigh Southwest Cement Co;5960551;1967-05;Oil Engine(s), Direct Drive;0;Lehigh Southwest Cement Co;5960551;0;1980-04-01;$7800000;0;10,00;Bunkering Tanker;;Hudong Shipyard;CHR101055;China Marine Bunker Qingdao;1398150;In Service/Commission;  Unknown;9991001;0;1973
6604406;NATALYA GONCHAROVA;;;;;;9,01;9,100;9,010;1966-03;0;;BV;Norway;2588;1994-07;7,6;0;  Unknown;9991001;20210104;6,270;320;Ulstein Bergen AS - Norway;6;Cummins;NT-743-M;152;4;Oil;2;1800;India;13,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;144;2014-01;0,000;2018-10-18;2014-06;23,000;352648000;Union Falcon Shipping LLC;5309077;1985-01;Oil Engine(s), Direct Drive;0;Union Falcon Shipping LLC;5309077;0;;;0;10,00;Bunkering Tanker;;Hudong Shipyard;CHR101055;China Marine Bunker Qingdao;1398150;In Service/Commission;  Unknown;9991001;0;1973
8504442;NAURA;;;;;;9,20;9,230;9,200;1985-04;0;;BV;Korea, South;184920;2000-02;23,9;0;Karmarine Karadeniz Denizcilik;5648183;20200707;17,025;700;HSD Engine Co Ltd - South Korea;6;Cummins;NT-855-M;152;4;Oil;2;1800;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;144;2014-01;0,000;2018-03-23;2014-11;23,000;352842000;Indre Nordhordland Dampbaatlag;1588458;1962-00;Oil Engine(s), Direct Drive;0;Cesam Rederi AS;5968043;0;;;0;10,00;Bunkering Tanker;;Bodewes Millingen Bv;NTH014037;Cooperative des Petroles;0103676;Laid-Up;  Unknown;9991001;0;1984
9765653;NAUTILUS NEW ERA;;;;;;40,00;0,000;40,000;2019-03;0;;BV;China, People's Republic Of;5675;2000-06;11,1;0;Hay Ships Co Ltd;5720542;20200217;7,880;460;Wartsila NSD Finland Oy - Finland;6;Chinese Std. Type;6135;140;4;Oil;1;1500;Vietnam;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;144;;0,000;2018-12-31;;23,000;353099000;Nom UK Ltd;5783474;1970-09;Oil Engine(s), Direct Drive;0;Reefer Marine SA;5408864;0;1991-02-01;$6500000;0;10,00;Bunkering Tanker;;Ferronavale S. Bart-Xx;ITL127066;Anapo Srl;5780280;In Service/Commission;Cabotaggio SpA;0261814;0;1985
8219205;NEPTUNE;Caterpillar;CATERPILLAR;;;88;10,01;10,160;10,010;1983-08;0;A9D2792;BV;China, People's Republic Of;11934;2000-08;11,1;19833;  Unknown;9991001;20191119;7,882;460;Wartsila France SA - France;6;Caterpillar;3406;165;4;Oil;2;1800;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;1581;2014-09;0,000;2019-02-07;2015-08;74,150;354009000;Akron Trade & Transport-UAE;1742174;2013-01;Oil Engine(s), Geared Drive;0;Rosse SA;4195843;0;;;1288;10,00;Bunkering Tanker;;Ferronavale S. Bart-Xx;ITL127066;Anapo Srl;5780280;In Service/Commission;Cabotaggio SpA;0261814;0;1986
8529600;NEPTUNE STAR;;;;;;9,30;0,000;9,300;2008-08;0;JVXC6;BV;Poland;18855;2002-04;16,3;23900;  Unknown;9991001;20210508;9,000;460;Wartsila Finland Oy - Finland;6;Volvo Penta;TD162FL;165;4;Oil;1;1800;Russia;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;146;2014-05;0,000;2017-03-08;2014-07;23,800;354146000;ABC Maritime AG;1191255;2003-03;Oil Engine(s), Geared Drive;0;Famar Offshore Lda;5944462;0;2013-05-01;$6500000;2341;10,00;Bunkering Tanker;;Takebe Zosen;JPN361057;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1984
8966509;NERIS;;;;;;10,80;10,800;0,000;1973-00;0;LY2119;BV;Indonesia;1977;2018-10;5,5;2979;  Unknown;9991001;20211007;4,350;270;Qingdao Zichai Boyang Diesel Engine Co Ltd - China;6;Hanshin;LH28G;460;4;Oil;1;395;Greece;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;146;2014-05;0,000;2017-03-08;2014-07;23,800;354164000;Nautical Trade S Pte Ltd;5559237;2014-01;Oil Engine(s), Geared Drive;0;Skkb Marine Pte Ltd;4207511;0;;;0;10,00;Bunkering Tanker;;Thinh Long Shipbuilding Co Ltd;VNM143050;Dynamix Marine Petroleum;5632789;In Service/Commission;  Unknown;9991001;0;2008
9780330;NEWOCEAN 2;;;;;;16,00;0,000;16,000;2016-04;0;VRS4558;BV;China, People's Republic Of;1421;2017-10;5,8;0;  Unknown;9991001;20201011;4,000;159;Chongqing Cummins Engine Co Ltd - China;6;Yanmar;MF29-UT;520;4;Oil;1;380;Malaysia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Brightoil Petroleum Holdings;Hong Kong, China;2882;2014-09;0,000;2019-02-07;2015-01;90,000;356361000;Auburn Shipmanagement DMCC;5750643;1997-12;Oil Engine(s), Direct Drive;0;GP B1 Shipping Inc;5833446;0;;;3330;10,00;Bunkering Tanker;;Zhejiang Fangyuan Ship Ind;CHR251070;China Marine Bunker Supply Qhd;1195859;In Service/Commission;China Marine Bunker Supply Qhd;1195859;0;2015
9780342;NEWOCEAN 3;;;;;;18,29;0,000;18,290;2016-12;0;;BV;Turkey;578;2019-01;4;0;  Unknown;9991001;;3,200;111;Doosan Engine Co Ltd - South Korea;6;G.M. (Detroit Diesel);6-71-N;127;2;Oil;2;;Iran;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Shenzhen Brightoil Shpg Group;Hong Kong, China;2882;2014-11;0,000;2017-07-28;2015-05;90,000;356527000;National Ajman Petroleum Co;5385248;1971-03;Oil Engine(s), Direct Drive;0;Manaman Maritime Shipping;5733221;0;;;0;10,00;Bunkering Tanker;;Zhejiang Fangyuan Ship Ind;CHR251070;China Marine Bunker Guangzhou;1570513;In Service/Commission;China Marine Bunker Guangzhou;1570513;0;2015
9711652;NEWOCEAN 5;;;;;;16,00;16,018;16,000;2014-06;0;VRND7;BV;Brazil;75485;1982-11;18,72;0;  Unknown;9991001;20130801;13,956;700;Mecanica Pesada SA - Brazil;6;G.M. (Detroit Diesel);6-71-N;127;2;Oil;2;;Iran;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Brightoil Petroleum Holdings;Hong Kong, China;2882;2014-12;0,000;2019-02-07;2015-06;90,000;357311000;Stimar Ltd;5526865;1989-03;Oil Engine(s), Geared Drive;0;Stimar Ltd;5526865;0;;;0;10,00;Bunkering Tanker;;Zhejiang Fangyuan Ship Ind;CHR251070;China Marine Bunker Lianyung;1398305;In Service/Commission;China Marine Bunker Lianyung;1398305;0;2015
9711676;NEWOCEAN 6;;;;;;16,00;16,018;16,000;2014-09;0;9V5058;BV;Brazil;75485;1983-10;18,72;0;  Unknown;9991001;20131101;13,575;700;Mecanica Pesada SA - Brazil;6;Yanmar;MF33-ET;620;4;Oil;1;300;Greece;97,81;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;China Marine - PetroChina;China, People's Republic Of;2548;;0,000;2019-01-18;;87,700;357996000;G Tankers Shipping SA;5356542;1976-01;Oil Engine(s), Geared Drive;0;Desna Marine Co;5356556;0;;;0;10,00;Bunkering Tanker;;Kroegerwerft Kg;GFR024029;Aransas Marine Co;5640090;In Service/Commission;Aransas Marine Co;5640090;0;1963
8536005;NEWOCEAN 9;;;;;;9,20;0,000;9,200;1997-10;0;VRS4578;BV;Finland;10763;1984-09;15,45;15296;Karmarine Karadeniz Denizcilik;5648183;20180727;4,900;320;Oy Wartsila Ab - Finland;6;Volvo Penta;TAMD162A;165;4;Oil;1;1800;Turkey;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;China Marine - PetroChina;China, People's Republic Of;2548;;0,000;2019-01-18;;87,700;367011130;Southern Marine Services Inc;5942917;1963-01;Oil Engine(s), Geared Drive;0;Southern Marine Services Inc;5942917;0;;;0;10,00;Bunkering Tanker;;Scheel & Joehnk;GFR109022;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1953
8705060;NEXT WAVE;;;;;;6,61;6,710;6,610;1988-06;0;9HB3491;BV;Japan;41535;1984-04;15,19;0;  Unknown;9991001;20191127;10,718;670;Mitsui Engineering & Shipbuilding C Ltd - Japan;6;Maybach;MB836B;205;4;Oil;2;1360;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;515;2013-12;0,000;2017-03-09;2014-05;48,300;367375000;Friend Ships Unlimited;5126411;1942-01;Oil Engine(s), Direct Drive;0;Park West Childrens Fund Inc;1370253;0;;;0;10,00;Bunkering Tanker;;Dade;USA138014;Risler SA;5191415;In Service/Commission;Risler SA;5191415;0;1964
9024372;NGHI SON 09;;;;;;6,60;6,820;6,600;2002-03;0;;BV;Italy;8727;1984-09;5,31;14822;  Unknown;9991001;20141002;4,430;230;Grandi Motori Trieste - Italy;6;Maybach;MB836B;205;4;Oil;2;1360;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Sirius Marine Pte Ltd;Singapore;495;2015-01;0,000;2018-03-05;2015-07;44,800;369968000;Missile Defense Agency;4107785;2000-07;Non-Propelled;0;Missile Defense Agency;4107785;0;;;0;10,00;Bunkering Tanker;;Scheel & Joehnk;GFR109022;Marine Service Mediterranean;4251867;In Service/Commission;Marine Service Mediterranean;4251867;0;1965
8669905;NIC;;;;;;9,00;0,000;9,000;1969-10;0;;CA;Germany, Federal Republic Of;726;1962-01;3,51;0;  Unknown;9991001;;3,048;222;Lister Blackstone Marine Ltd. - Dursley;6;Yanmar;S165L-ET;210;4;Oil;2;1350;Singapore;40,00;0,00;1,44;0,00;Yes, But Type Not Known;Not Applicable;0;Akron Trade & Transport-UAE;United Arab Emirates;1934;2014-07;0,000;2017-05-09;2015-06;81,700;370674000;Akron Trade & Transport-UAE;1742174;2013-10;Oil Engine(s), Geared Drive;0;Mariela SA;4214486;0;;;1319;10,00;Bunkering Tanker;;Wroclawska Stocznia Rzeczna;POL011020;Vasiliki Shipping & Trading;5993333;In Service/Commission;  Unknown;9991001;0;1968
7821233;NISR 3;CATERPILLAR;CATERPILLAR;;4;81;10,00;10,240;10,000;1980-03;0;SUQM;CA;Poland;991;1977-08;4,09;0;  Unknown;9991001;;3,720;250;Zaklady Przemyslu Metalowego 'H Cegielski' SA - Poznan;6;S.K.L.;6VD26/20AL-1;260;4;Oil;2;1000;Unknown;21,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Akron Trade & Transport-UAE;United Arab Emirates;1934;2014-07;0,000;2018-11-01;2015-06;81,700;370874000;Maritima de Panama SA;0772241;1979-12;Oil Engine(s), Geared Drive;0;Maritima de Panama SA;0772241;0;;;0;10,00;Bunkering Tanker;;Gesan Sutluce;TRK009029;Karden Denizcilik Nakliyat;5147205;In Service/Commission;Karden Denizcilik Nakliyat;5147205;0;1969
7821245;NISR 4;CATERPILLAR;CATERPILLAR;3304;4;95;10,00;10,240;10,000;1980-05;0;SUQR;CC;China, People's Republic Of;1393;2015-07;5,4;0;  Unknown;9991001;;4,200;210;Zibo Diesel Engine Factory - China;6;Cummins;;0;4;Oil;1;;Philippines;;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Bahana Line PT;Indonesia;423;2014-05;0,000;2017-11-13;2015-05;51,530;370920000;Maritima de Panama SA;0772241;1981-09;Oil Engine(s), Geared Drive;0;Maritima de Panama SA;0772241;0;;;0;10,00;Bunkering Tanker;;Taihei Akitsu;JPN180016;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1968
8308680;NISR 5;DAIMLER;MERCEDES BENZ;OM401;4;80;9,01;9,200;9,010;1985-02;0;SSMS;CC;China, People's Republic Of;1352;2015-10;5,4;0;China Marine Bunker Guangzhou;1570513;;4,200;210;Zibo Diesel Engine Factory - China;6;Caterpillar;3406;165;4;Oil;2;1800;Philippines;;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;NewOcean Petroleum Co Ltd;Hong Kong, China;1501;2015-04;0,000;2018-10-19;;46,600;370991000;Caribbean Petroelum Int;5638519;1967-12;Oil Engine(s), Direct Drive;0;Atlantic Pacific International;5655123;0;;;0;10,00;Bunkering Tanker;;Dalstroy;USR098050;Far Trans Co Ltd;5330691;In Service/Commission;Far Trans Co Ltd;5330691;0;1945
8308692;NISR 6;DAIMLER;MERCEDES BENZ;OM401;4;80;9,01;9,200;9,010;1985-06;0;;CC;China, People's Republic Of;1334;2015-10;5,4;0;  Unknown;9991001;;4,200;210;Zibo Diesel Engine Factory - China;6;Cummins;NTA-855-M;152;4;Oil;2;2500;Hong Kong, China;;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;NewOcean Petroleum Co Ltd;Hong Kong, China;1707;2015-07;0,000;2018-10-19;;46,600;371413000;Bunker Vessel Management SA;1718130;1971-07;Oil Engine(s), Geared Drive;0;Golden Lake Trader Ltd;5307447;0;;;0;10,00;Mining Vessel;;Levingston Orange;USA100010;Debmarine Namibia;1955497;In Service/Commission;Debmarine Namibia;1955497;0;1972
9691759;NOC 7;;;;;83;10,20;0,000;10,200;2013-07;0;9V2100;CC;China, People's Republic Of;3700;2012-06;7,1;0;  Unknown;9991001;;5,600;230;Guangzhou Diesel Engine Factory Co Ltd - China;6;Yanmar;6M-HT;240;4;Oil;1;750;Indonesia;;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Albros Shipping & Trading Ltd;Turkey;3553;2014-07;0,000;2018-12-21;2015-09;100,600;372228000;Akron Trade & Transport-UAE;1742174;2013-01;Oil Engine(s), Geared Drive;0;IVI SA;4195830;0;;;1288;10,00;Mining Vessel;;Levingston Orange;USA100010;De Beers Marine Pty Ltd;1139385;In Service/Commission;De Beers Marine Pty Ltd;1139385;0;1974
9691747;NOC 8;;;;;83;10,20;0,000;10,200;2013-07;0;9V7569;CC;China, People's Republic Of;3024;2012-04;6,1;0;  Unknown;9991001;;4,800;200;Weifang Diesel Engine Factory - China;6;Fiat;821M;156;4;Oil;1;2000;Italy;;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Coteam Petroleum Trading;Singapore;146;2014-02;0,000;2017-09-29;2015-11;29,500;372731000;Famar Prestacao de Servicos;5664532;2003-08;Oil Engine(s), Geared Drive;0;Famar Offshore Lda;5944462;0;;;830;10,00;Exhibition Vessel;;Richards Shbldrs - Gt Yarmouth;GBI074154;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1978
9702118;NOC 9;;;;;;15,00;0,000;15,000;2014-10;0;9V9982;CC;China, People's Republic Of;3700;2012-08;7,1;0;  Unknown;9991001;;5,600;230;Guangzhou Diesel Engine Factory Co Ltd - China;6;Daldizel;6CHNSP18/22;220;4;Oil;1;750;Russia;11,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;885;2014-06;0,000;2019-01-09;2015-05;50,670;373373000;Eagle Navigation & Trading SA;6002241;2004-04;Oil Engine(s), Geared Drive;0;Aberdeen Tankers AS;5849509;0;;;1600;10,00;Mission Ship;;Pennsylvania Texas;USA005013;Friend Ships Unlimited;5126411;In Service/Commission;Friend Ships Unlimited;5126411;0;1945
7702645;NOK NAM NUM 3;;;;;;9,50;0,000;9,500;1977-08;0;;CC;China, People's Republic Of;3366;2012-04;6,1;0;  Unknown;9991001;;4,800;200;Weifang Diesel Engine Factory - China;6;Daldizel;6CHNSP18/22;220;4;Oil;1;750;Russia;13,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Coteam Petroleum Trading;Singapore;146;;0,000;2019-01-28;;29,500;374595576;Al Rafedain Marine Services;5480887;1987-07;Oil Engine(s), Geared Drive;0;Barington SA;5670880;0;2012-04-24;$650000;0;10,00;Bunkering Tanker;;Chalon-Sur-Saone;FRA167057;ERDP Direction;1061557;In Service/Commission;ERDP Direction;1061557;0;1977
8827052;NORTHERN KATTEGAT;Iveco;Iveco Aifo;8061SI;4;0;9,10;9,500;9,100;1968-00;0;SCBH;CC;China, People's Republic Of;650;2014-08;5;0;  Unknown;9991001;20170821;4,300;159;Chongqing Cummins Engine Co Ltd - China;6;S.K.L.;6NVD36;360;4;Oil;1;500;Ukraine;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Barokah Gemilang Perkasa PT;Indonesia;2290;2014-01;0,000;2017-07-03;2015-11;82,200;374916000;Rptd Sold Undisclosed Interest;9991942;1958-00;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;10,00;Bunkering Tanker;;Suzuki;JPN494058;Interbunker Supply & Trans;1994477;In Service/Commission;  Unknown;9991001;0;1974
8151506;NORTHWEST;;;;;38;7,80;0,000;7,800;1977-01;0;;CC;China, People's Republic Of;4231;2015-09;7,2;0;Brightoil Shipmanagement Pte;5577984;20180920;5,300;200;Wartsila Finland Oy - Finland;6;Daldizel;6CHNSP18/22;220;4;Oil;1;750;Ukraine;6,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Meghna Group of Industries;Bangladesh;2995;2015-12;0,000;2018-12-12;;97,910;375595000;Premier Boats SL;5646519;1953-06;Oil Engine(s), Direct Drive;0;Dewcrown Ltd;5795622;0;;;0;10,00;Bunkering Tanker;;Chalon-Sur-Saone;FRA167057;ERDP Direction;1061557;In Service/Commission;ERDP Direction;1061557;0;1977
8923636;NOVITSKIY;;;;;;10,50;10,520;10,500;1976-06;0;;CC;China, People's Republic Of;4261;2016-01;7,2;0;  Unknown;9991001;20190127;5,800;200;Wartsila Finland Oy - Finland;6;Daldizel;6CHNSP18/22;220;4;Oil;1;750;Russia;7,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;  Unknown;;2876;2015-04;18,630;2018-02-26;2015-12;80,670;408648000;Al Jazeera Shipping Co WLL;1225448;1981-08;Oil Engine(s), Geared Drive;0;Al Jazeera Shipping Co;5287735;0;;;146;10,00;Bunkering Tanker;;Chalon-Sur-Saone;FRA167057;ERDP Direction;1061557;In Service/Commission;ERDP Direction;1061557;0;1977
8695928;NUSA NUR 1;;;;;;9,00;0,000;9,000;2013-01;0;;CC;China, People's Republic Of;4211;2016-01;7,2;0;Brightoil Shipmanagement Pte;5577984;20190129;5,800;200;Wartsila Finland Oy - Finland;6;Daldizel;6CHNSP18/22;220;4;Oil;1;750;Russia;6,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Flagship Tankers;Philippines;296;2015-11;0,000;2019-01-08;2016-04;42,940;412022010;China Marine Bunker Qingdao;1398150;2011-03;Oil Engine(s), Geared Drive;0;China Marine Bunker Qingdao;1398150;0;;;0;10,00;Bunkering Tanker;;Imamura;JPN086010;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1979
9833450;OCEAN LEADER A303;;;;;;11,80;11,816;11,800;2019-03;0;;CC;China, People's Republic Of;3708;2015-10;7,1;0;  Unknown;9991001;;5,600;230;Guangzhou Diesel Engine Factory Co Ltd - China;6;Daldizel;6CHNSP18/22;220;4;Oil;1;750;Russia;7,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;  Unknown;;1481;2015-12;0,000;2018-08-24;;46,000;412024510;China Marine Bunker Qingdao;1398150;1970-00;Oil Engine(s), Direct Drive;0;China Marine Bunker Qingdao;1398150;0;;;0;10,00;Bunkering Tanker;;Gemi Insaat Balat;TRK047052;Ayoknox Ventures Ltd;5756713;In Service/Commission;Ayoknox Ventures Ltd;5756713;0;1969
9821586;OCEAN POLMAN;;;;;;10,80;0,000;10,800;2016-11;0;;CC;China, People's Republic Of;3691;2015-11;7,1;0;  Unknown;9991001;;5,600;230;Guangzhou Diesel Engine Factory Co Ltd - China;6;Daldizel;6CHNSP18/22;220;4;Oil;1;750;Russia;6,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;2639;2017-04;0,000;2019-02-06;;88,747;412024520;China Marine Bunker Qingdao;1398150;1971-00;Oil Engine(s), Direct Drive;0;China Marine Bunker Qingdao;1398150;0;;;0;10,00;Bunkering Tanker;;Appledore Shipbuilders - earl;GBI049044;Sea Dove Nig Ltd;6028756;In Service/Commission;  Unknown;9991001;0;1971
8681355;OCEANBAY 23313;;;;;;18,28;0,000;18,280;2008-04;0;PNVO;CC;China, People's Republic Of;2344;2016-04;7,3;0;  Unknown;9991001;20190428;5,600;159;Cummins Engine Co Inc - USA;6;MaK;MSU582AK;580;4;Oil;1;;Greece;;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;2639;2017-04;0,000;2019-01-17;;88,747;412024530;China Marine Bunker Qingdao;1398150;1971-00;Oil Engine(s), Direct Drive;0;China Marine Bunker Qingdao;1398150;0;;;0;10,00;Bunkering Tanker;;Daehan Shipbuilding & Iron;KRS012020;Dong Kwang Marine;1533194;In Service/Commission;  Unknown;9991001;0;1967
7641528;OIL MAN;;;;;;7,62;0,000;7,620;1977-09;0;;CC;China, People's Republic Of;3080;2016-12;7,2;0;  Unknown;9991001;20191215;5,800;159;Cummins Engine Co Inc - USA;6;Chinese Std. Type;6300;380;4;Oil;1;400;Korea, North;;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Sentek Marine & Trading Pte;Singapore;3965;2016-07;0,000;2019-02-07;;90,600;412047130;China Marine Bunker Shanghai;1212739;1990-01;Oil Engine(s), Geared Drive;0;China Marine Bunker Shanghai;1212739;0;;;0;10,00;Bunkering Tanker;;Wroclawska Stocznia Rzeczna;POL011020;Salvu Zammit & Sons Ltd;5225700;In Service/Commission;Salvu Zammit & Sons Ltd;5225700;0;1972
9494981;OIZMENDI;;;;;;15,00;0,000;15,000;2009-07;0;EAUP;CC;China, People's Republic Of;2020;2015-11;6,2;0;Akron Trade & Transport-UAE;1742174;20181108;4,200;210;Zibo Diesel Engine Factory - China;6;Hanshin;LH28G;460;4;Oil;1;340;Russia;0,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Naviera Murueta SA;Spain;1750;2016-06;0,000;2018-12-04;2016-12;68,710;412055580;China Marine Bunker Huangpu;1398282;1988-00;Oil Engine(s), Direct Drive;0;China Marine Bunker Huangpu;1398282;0;;;0;10,00;Bunkering Tanker;;Wroclawska Stocznia Rzeczna;POL011020;World Shipping Enterprises SA;5682012;In Service/Commission;  Unknown;9991001;0;1973
8923569;OKTOPUS;;;;;;10,50;10,800;10,500;1973-06;0;;CC;China, People's Republic Of;2019;2016-01;6,2;0;Akron Trade & Transport-UAE;1742174;20190117;4,200;210;Zibo Diesel Engine Factory - China;6;Niigata;6M28BGT;480;4;Oil;1;350;Hong Kong, China;0,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Hai Soon Diesel & Trading Pte;Singapore;4565;2015-11;33,500;2018-11-05;2016-12;106,000;412203310;China Marine Bunker Dalian;1069800;1999-12;Oil Engine(s), Geared Drive;0;China Marine Bunker Dalian;1069800;0;;;0;10,00;Bunkering Tanker;;Appledore Shipbuilders - earl;GBI049044;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1974
8891792;OMAS AGBE-EMI;;;;;;6,58;0,000;6,580;1977-00;0;5NBCC;CC;China, People's Republic Of;2562;2014-01;6;3541;  Unknown;9991001;;4,600;250;Qingdao Zichai Boyang Diesel Engine Co Ltd - China;6;Yanmar;MF26-HT;500;4;Oil;1;325;Singapore;0,00;0,00;0,00;0,00;Distillate Fuel;Residual Fuel;0;Hai Soon Diesel & Trading Pte;Singapore;4565;2015-11;33,500;2018-12-26;2016-12;106,000;412329840;China Marine Bunker Qingdao;1398150;1975-00;Oil Engine(s), Geared Drive;0;China Marine Bunker Qingdao;1398150;0;;;0;10,00;Bunkering Tanker;;Shin Nikko;JPN364057;Seven Seas Oil Trading Pte Ltd;1938896;In Service/Commission;  Unknown;9991001;0;1976
