IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Control;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
9880776;FREIRE 724;;;;;;18,00;0,000;18,000;2021-11;0;;LR;Spain;0;;0;0;;;;0,000;170;Caterpillar Inc - USA;16;Caterpillar;3516;190;4;Oil;5;1800;Cayman Islands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;6000;;0,000;2019-03-04;;98,400;;Owner Unknown;9999996;2018-02;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;Freire Vigo;SPN034017;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2021
9880532;EURUS;;;;;;6,95;0,000;6,950;2019-04;0;J8Y4691;RI;Italy;0;;3,45;0;;;;2,000;0;MAN Nutzfahrzeuge AG - Nuernberg;;MAN;;0;;Oil;2;;St Vincent & The Grenadines;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;164;2017-04;0,000;2019-02-28;2019-02;28,950;376229000;Eurus Ltd;4262597;2017-02;Oil Engine(s), Geared Drive;0;Eurus Ltd;4262597;0;;;0;0,00;Yacht;;Azimut-Benetti SpA - Viareggio;ITL276070;Eurus Ltd;4262597;Launched;  Unknown;9991001;0;2019
9880518;MARIA THERESA;;;;;;7,68;0,000;7,680;2019-03;0;ZGIK3;RI;Italy;0;;3,78;0;;;;2,180;0;MAN Diesel A/S - Denmark;;;;0;;Oil;2;;Cayman Islands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;183;2017-09;0,000;2019-02-28;2018-12;33,000;319156400;Top Boat Ltd;4262570;2017-06;Oil Engine(s), Geared Drive;0;Top Boat Ltd;4262570;0;;;0;0,00;Yacht;;Ferretti Cantieri - Ancona;ITL320020;Top Boat Ltd;4262570;Launched;  Unknown;9991001;0;2019
9880336;DAMEN GORINCHEM 548104;;;;;;11,00;0,000;11,000;2022-10;0;;LR;Turkey;0;;5,15;0;;;;0,000;0;Unknown;;;;0;;Oil;2;;Cayman Islands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;1090;;0,000;2019-02-25;;55,800;;Owner Unknown;9999996;2019-02;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;Damen Shipyards Antalya;TRK136150;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2022
9880324;AMELS 6002;;;;;;9,40;0,000;9,400;2022-10;0;;LR;Poland;0;;5,05;0;;;;0,000;0;Unknown;;;;0;;Oil;2;;Cayman Islands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;817;;0,000;2019-02-25;;60,000;;Owner Unknown;9999996;2019-02;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;Damen Shipyards Gdynia SA;POL013053;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2022
9880312;AMELS 6001;;;;;;9,40;0,000;9,400;2022-05;0;;LR;Poland;0;;5,05;0;;;;0,000;0;Unknown;;;;0;;Oil;2;;Cayman Islands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;817;;0,000;2019-02-25;;60,000;;Owner Unknown;9999996;2019-02;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;Damen Shipyards Gdynia SA;POL013053;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2022
9879387;FRATELLI;;;;;;7,33;0,000;7,330;2019-04;0;;RI;United Kingdom;0;;3,79;0;;;;2,120;135;MTU Friedrichshafen GmbH - Friedrichshafen;16;M.T.U.;16V2000M93;156;4;Oil;2;;Australia;5,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;245;;0,000;2019-02-26;2019-02;35,200;;Fratelli Holdings Pty Ltd;4261996;2017-01;Oil Engine(s), Geared Drive;0;Fratelli Holdings Pty Ltd;4261996;0;;;0;30,00;Yacht;;Sunseeker International Ltd;GBI246050;Fratelli Holdings Pty Ltd;4261996;Launched;  Unknown;9991001;0;2019
9879026;CODECASA UGO F78;Caterpillar;Caterpillar;C7;4;155;10,20;0,000;10,200;2021-06;0;;;Italy;0;;5,4;700;;;;3,000;170;Caterpillar Inc - USA;12;Caterpillar;3512E;215;4;Oil;2;1800;United Kingdom;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;750;;0,000;2019-02-20;;50,000;;Owner Unknown;9999996;2019-01;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;17,00;Yacht;;Codecasa Ugo;ITL035010;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2021
9879014;CRN ANCONA SYD03;;;;;;8,70;0,000;8,700;2021-06;0;;;Italy;0;;4,7;0;;;;0,000;170;MTU Friedrichshafen GmbH - Friedrichshafen;8;M.T.U.;8V4000M63;210;4;Oil;2;1800;United Kingdom;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;499;;0,000;2019-02-20;;52,000;;Owner Unknown;9999996;2019-01;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;C.R.N. Ancona;ITL277046;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2021
9879002;CRN ANCONA SYD02;;;;;;8,70;0,000;8,700;2021-06;0;;;Italy;0;;4,7;0;;;;0,000;170;MTU Friedrichshafen GmbH - Friedrichshafen;8;M.T.U.;8V4000M63;210;4;Oil;2;1800;United Kingdom;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;499;;0,000;2019-02-20;;52,000;;Owner Unknown;9999996;2019-01;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;C.R.N. Ancona;ITL277046;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2021
9878840;EMOCEAN;;;;;;8,30;0,000;8,300;2021-05;0;;RI;Italy;50;;4,3;0;;;;2,400;128;MAN Nutzfahrzeuge AG - Nuernberg;8;MAN;D2868LE;157;4;Oil;2;2100;Cayman Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;395;;0,000;2019-02-13;;37,830;;Continent Global Ltd;4261293;2019-01;Oil Engine(s), Geared Drive;0;Continent Global Ltd;4261293;0;;;0;0,00;Yacht;;Rosetti Superyachts;ITL378050;Continent Global Ltd;4261293;On Order/Not Commenced;  Unknown;9991001;0;2021
9878709;SEED;;;;;;8,02;0,000;8,020;2019-03;0;;RI;United Kingdom;0;;4,16;0;;;;2,290;170;MTU Friedrichshafen GmbH - Friedrichshafen;12;M.T.U.;12V4000M93L;190;4;Oil;2;2100;Cayman Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;395;2015-11;0,000;2019-02-13;;40,160;;Burgess N;3028996;2015-06;Oil Engine(s), Geared Drive;0;Maya Entertainment Intl Ltd;4261188;0;;;0;0,00;Yacht;;Princess Yachts International;GBI371080;Burgess N;3028996;Keel Laid;  Unknown;9991001;0;2019
9878307;DOPAMINE;;;;;;7,68;0,000;7,680;2019-08;0;;RI;China, People's Republic Of;0;;3,89;156;;;;1,520;145;Caterpillar Inc - USA;12;Caterpillar;C32 ACERT;162;4;Oil;2;;Cayman Islands;21,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;263;2017-09;0,000;2019-02-04;;35,200;;Owner Unknown;9999996;2017-06;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;23,00;Yacht;;Jiangmen Heysea Yacht;CHRD98050;Owner Unknown;9999996;Keel Laid;  Unknown;9991001;0;2019
9877377;ROYAL HUISMAN 404;;;;;;11,50;0,000;11,500;2022-05;0;;LR;Netherlands;0;;0;0;;;;0,000;0;Unknown;;;;0;;Oil;1;;Cayman Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;499;;0,000;2019-01-24;;59,700;;Owner Unknown;9999996;2018-12;Sail, Aux Oil Eng(s), Geared;0;Owner Unknown;9999996;0;;;0;17,00;Yacht (Sailing);;Huisman Royal;NTHA18052;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2022
9877200;TURQUOISE 69;;;;;;12,40;0,000;12,400;2020-07;0;;LR;Turkey;0;;7;0;;;;4,100;170;Caterpillar Inc - USA;16;Caterpillar;3516;190;4;Oil;2;1800;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;1780;2015-10;0,000;2019-01-21;;75,000;;Owner Unknown;9999996;2015-06;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;Turquoise Shipyard;TRK120090;Owner Unknown;9999996;Keel Laid;  Unknown;9991001;0;2020
9877157;SILAOS IV;;;;;;7,20;0,000;7,200;2019-05;0;;RI;Italy;0;;2,49;0;;;;0,000;131;AB Volvo Penta - Sweden;6;Volvo Penta;D13;158;4;Oil;3;2100;France (Fis);0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;109;2018-11;0,000;2019-01-21;;26,700;;Atalante;5584014;2018-06;Oil Engine(s), Geared Drive;0;Bering SARL;4260454;0;;;0;0,00;Yacht;;Sanlorenzo;ITL046056;Atalante;5584014;Keel Laid;  Unknown;9991001;0;2019
9877004;ATTILA;;;;;;12,50;0,000;12,500;2019-06;0;;AB;Italy;0;;6,3;0;;;;3,750;170;Caterpillar Inc - USA;16;Caterpillar;3516C;190;4;Oil;2;1600;Cayman Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;1594;;0,000;2019-01-21;;64,250;;Owner Unknown;9999996;2016-07;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;17,00;Yacht;;Sanlorenzo;ITL046056;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2019
9876995;NOBISKRUG 797;;;;;;12,80;0,000;12,800;2022-08;0;;LR;Germany;0;;7,15;0;;;;0,000;0;Unknown;;;;0;4;Oil;2;;Cayman Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;2395;;0,000;2019-01-21;;79,900;;Owner Unknown;9999996;2019-01;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;Nobiskrug GmbH;GEU031060;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2022
9876983;NOBISKRUG 796;;;;;;20,60;0,000;20,600;2022-11;0;;LR;Germany;0;;11,25;0;;;;0,000;0;Unknown;;;;0;4;Oil;2;;Cayman Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;8370;;0,000;2019-01-21;;116,000;;Owner Unknown;9999996;2019-01;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;Nobiskrug GmbH;GEU031060;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2022
9876220;INFINITY NINE;;;;;;7,80;0,000;7,800;2020-07;0;;BV;Turkey;0;;4,2;0;;;;2,400;144;AB Volvo Penta - Sweden;6;Volvo Penta;D16MH;165;4;Oil;2;1900;Malta;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;320;;0,000;2019-01-09;;35,100;;Luxembourg Marine Services SA;5167640;2018-09;Oil Engine(s), Geared Drive;0;Infinity Nine Yachting Sarl;4259859;0;;;0;0,00;Yacht;;Ava Deniz Araclari;TRK247050;Luxembourg Marine Services SA;5167640;On Order/Not Commenced;  Unknown;9991001;0;2020
9875460;LUERSSEN-KROEGER 13800;;;;;;10,20;0,000;10,200;2021-04;0;;LR;Germany;0;;5,15;0;;;;0,000;0;Unknown;;;;0;4;Oil;2;;Cayman Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;800;;0,000;2019-01-02;;53,910;;Owner Unknown;9999996;2018-12;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;Luerssen-Kroeger Werft;GEU024700;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2021
9874935;AUDACE;;;;;;9,40;0,000;9,400;2019-06;0;;RI;Italy;0;;5,8;0;;;;2,800;145;Caterpillar Inc - USA;12;Caterpillar;C32 ACERT;162;4;Oil;2;;Malta;65,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;489;2017-04;0,000;2019-02-28;;42,800;;Owner Unknown;9999996;2017-02;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;14,00;Yacht;;Marche Cantieri Delle;ITL369050;Owner Unknown;9999996;Keel Laid;  Unknown;9991001;0;2019
9874832;MASA;;;;;;8,50;8,900;8,500;2019-06;0;;AB;Netherlands;0;;4,03;0;;;;1,950;170;MTU Friedrichshafen GmbH - Friedrichshafen;16;M.T.U.;16V4000M73L;190;4;Oil;2;2050;Cayman Islands;68,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;499;2016-11;0,000;2019-01-02;;49,800;;Elegance Ltd;4173929;2016-06;Oil Engine(s), Geared Drive;0;Elegance Ltd;4173929;0;;;0;23,00;Yacht;;Heesen Yachts;NTH454100;Elegance Ltd;4173929;Keel Laid;  Unknown;9991001;0;2019
9874765;CRN ANCONA 139;;;;;;0,00;0,000;0,000;2021-12;0;;LR;Italy;0;;6,1;0;;;;3,300;112;Caterpillar Inc - USA;6;Caterpillar;C9;149;4;Oil;2;2500;Cayman Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;1600;;0,000;2019-01-02;;72,000;;Owner Unknown;9999996;2018-11;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;C.R.N. Ancona;ITL277046;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2021
9874674;MEMORIES TOO;;;;;;7,07;0,000;7,070;2018-07;0;SVA8842;IV;Italy;0;2018-07;3,7;0;  Unknown;9991001;;2,050;135;MTU Friedrichshafen GmbH - Friedrichshafen;16;M.T.U.;16V2000M96;156;4;Oil;2;2450;Greece;12,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;148;;0,000;2018-12-20;;29,100;240139600;Invest in Memories NEPA;4242890;2017-01;Oil Engine(s), Geared Drive;0;Invest in Memories NEPA;4242890;0;;;0;22,00;Yacht;;Azimut-Benetti SpA - Viareggio;ITL276070;Invest in Memories NEPA;4242890;In Service/Commission;  Unknown;9991001;0;2018
9873008;BAGLIETTO 10233;;;;;;9,00;0,000;9,000;2020-07;0;;;Italy;0;;4,35;0;;;;0,000;145;Caterpillar Inc - USA;12;Caterpillar;C32 ACERT;162;4;Oil;2;2300;United Kingdom;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;497;2018-07;0,000;2018-12-07;;47,330;;Owner Unknown;9999996;2018-03;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;Baglietto;ITL279046;Owner Unknown;9999996;Keel Laid;  Unknown;9991001;0;2020
9871995;HALE KAI;;;;;;7,72;0,000;7,720;2020-06;0;;;Netherlands;0;;3,363;0;;;;0,000;130;Scania AB - Sweden;6;Scania;DI13 M;160;4;Oil;1;1800;Cayman Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;135;;0,000;2018-11-28;;39,380;;Marine Construction Mgmt;3028965;2018-05;Sail, Aux Oil Eng(s), Geared;0;Belvedere Shipping Co Ltd;4258498;0;;;0;0,00;Yacht (Sailing);;Bloemsma Van Breemen Shipyard;NTHA21080;Marine Construction Mgmt;3028965;On Order/Not Commenced;  Unknown;9991001;0;2020
9871696;MIMI LA SARDINE;;;;;;7,50;0,000;7,500;2019-06;4;ZGIF8;RI;Italy;0;;0;280;;;;2,350;145;Caterpillar Inc - USA;6;Caterpillar;C18 ACERT;183;4;Oil;2;1800;Cayman Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;295;2016-12;0,000;2019-02-28;2018-09;33,500;;Master Yachts Consultancy SL;4138116;2017-06;Oil Engine(s), Geared Drive;0;MLS GP Ltd;4258422;0;;;0;13,50;Yacht;;Marche Cantieri Delle;ITL369050;Master Yachts Consultancy SL;4138116;Launched;  Unknown;9991001;0;2019
9870379;AMELS 18803;;;;;;10,20;0,000;10,200;2021-06;0;;LR;Netherlands;0;;5,2;0;;;;0,000;0;Unknown;;;;0;4;Oil;2;;Cayman Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;970;;0,000;2018-10-31;;60,100;;Owner Unknown;9999996;2018-09;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;Amels BV - Vlissingen;NTHB08070;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2021
9869758;LUERSSEN KROEGER 13757;;;;;;14,80;0,000;14,800;2021-12;0;;LR;Germany;0;;7,7;0;;;;0,000;0;Unknown;;;;0;4;Oil;2;;Cayman Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;3600;;0,000;2018-10-24;;89,990;;Owner Unknown;9999996;2018-08;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;Luerssen-Kroeger Werft;GEU024700;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2021
9869708;SANLORENZO SL131/52;;;;;;9,35;0,000;9,350;2020-06;0;;;Italy;0;;4,8;0;;;;0,000;170;Caterpillar Inc - USA;12;Caterpillar;3512C;190;4;Oil;2;1800;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;499;;0,000;2019-01-22;;52,000;;Owner Unknown;9999996;2018-09;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;11,00;Yacht;;Sanlorenzo;ITL046056;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2020
9869320;SKYLER;;;;;;8,69;0,000;8,690;2018-10;0;WDK4966;RI;Italy;0;2018-10;4,28;0;  Unknown;9991001;;2,200;145;Caterpillar Inc - USA;12;Caterpillar;C32 ACERT;162;4;Oil;2;2300;United States Of America;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;445;2015-07;0,000;2018-10-18;2018-06;41,970;368060320;BURGESS;5863683;2015-05;Oil Engine(s), Geared Drive;0;Maverick Marine Ventures LLC;4257251;0;;;0;15,50;Yacht;;Azimut-Benetti SpA - Viareggio;ITL276070;BURGESS;5863683;In Service/Commission;  Unknown;9991001;0;2018
9869277;SANLORENZO 141/56;;;;;;9,80;0,000;9,800;2021-05;0;;LR;Italy;0;;5,4;0;;;;0,000;170;Caterpillar Inc - USA;12;Caterpillar;3512C;190;4;Oil;2;1800;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;850;;0,000;2019-01-22;;56,500;;Owner Unknown;9999996;2018-09;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;Sanlorenzo;ITL046056;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2021
9869150;SL 136 EXPLORER;;;;;;9,27;0,000;9,270;2020-05;0;;AB;Italy;545;;4,75;0;;;;2,800;145;Caterpillar Inc - USA;12;Caterpillar;C32 ACERT;162;4;Oil;2;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;496;;0,000;2019-01-22;;47,000;;Owner Unknown;9999996;2015-09;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;Sanlorenzo;ITL046056;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2020
9869148;SL 132 EXPLORER;;;;;;9,27;0,000;9,270;2019-07;0;;AB;Italy;545;;4,75;0;;;;2,800;170;MTU Friedrichshafen GmbH - Friedrichshafen;8;M.T.U.;8V4000M63;210;4;Oil;2;1800;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;496;;0,000;2019-01-22;;47,000;;Owner Unknown;9999996;2015-09;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;Sanlorenzo;ITL046056;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2019
9868857;ROYAL VAN LENT;;;;;;11,50;0,000;11,500;2021-05;0;;LR;Netherlands;0;;6,12;0;;;;0,000;0;Unknown;;;;0;4;Oil;2;;Cayman Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;1550;;0,000;2018-10-11;;70,920;;Owner Unknown;9999996;2018-08;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;Royal Van Lent;NTH408060;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2021
9868845;MOONEN 199;;;;;;7,70;0,000;7,700;2022-01;0;;LR;Netherlands;0;;4,3;0;;;;0,000;0;Unknown;;;;0;4;Oil;2;;Cayman Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;315;2018-12;0,000;2019-01-24;;36,100;;Owner Unknown;9999996;2018-06;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;14,50;Yacht;;Moonen;NTH453075;Owner Unknown;9999996;Keel Laid;  Unknown;9991001;0;2022
9868833;DRD;;;;;;11,00;0,000;11,000;2019-04;0;;RI;Turkey;0;;5,2;0;;;;0,000;135;MTU Friedrichshafen GmbH - Friedrichshafen;12;M.T.U.;12V2000M72;156;4;Oil;2;2250;Turkey;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Derindere Turizm Otomotiv;Turkey;987;2015-02;0,000;2018-10-11;;49,900;;Derindere Turizm Otomotiv;4257027;2014-09;Oil Engine(s), Geared Drive;0;Derindere Turizm Otomotiv;4257027;0;;;0;0,00;Yacht;;Derindere Turizm Otomotiv;TRK250050;Derindere Turizm Otomotiv;4257027;Keel Laid;  Unknown;9991001;0;2019
9868455;DINAIA;;;;;;6,90;0,000;6,900;2018-07;5;SVA8773;IV;Italy;0;2018-07;3,53;0;  Unknown;9991001;;2,500;135;MTU Friedrichshafen GmbH - Friedrichshafen;16;M.T.U.;16V2000M93;156;4;Oil;2;2450;Greece;12,50;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;199;;0,000;2018-10-11;;32,200;240118900;Dinaia MCPY;4256885;2016-06;Oil Engine(s), Geared Drive;0;Dinaia MCPY;4256885;0;;;0;24,00;Yacht;;Sanlorenzo;ITL046056;Dinaia MCPY;4256885;In Service/Commission;  Unknown;9991001;0;2018
9868091;CERRI 4002;;;;;;8,40;0,000;8,400;2019-07;0;;LR;Italy;0;;4,33;0;;;;0,000;135;MTU Friedrichshafen GmbH - Friedrichshafen;16;M.T.U.;16V2000M96L;156;4;Oil;3;2450;Luxembourg;30,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;340;;0,000;2019-01-22;;40,000;;Owner Unknown;9999996;2018-01;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;25,00;Yacht;;Cerri Cantieri Navali SpA;ITL373050;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2019
9867748;ROYAL HUISMAN 403;;;;;;9,73;0,000;9,730;2021-07;0;;AB;Netherlands;0;;4,25;0;;;;0,000;135;MTU Friedrichshafen GmbH - Friedrichshafen;12;M.T.U.;12V2000M96L;156;4;Oil;2;2450;Cayman Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;499;;0,000;2019-01-24;;58,500;;Owner Unknown;9999996;2018-06;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;17,00;Yacht;;Huisman Royal;NTHA18052;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2021
9866421;GRAND GALAPAGOS MAJESTIC;;;;;;7,20;0,000;7,200;2018-08;8;HC6287;;United States Of America;0;2018-08;4,3;0;  Unknown;9991001;;2,000;130;MTU Friedrichshafen GmbH - Friedrichshafen;16;M.T.U.;16V2000M90;150;4;Oil;2;2300;Ecuador;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Cruz Del Sur Crusur Cia Ltda;Ecuador;239;2010-01;0,000;2018-09-28;;38,400;735059854;Cruz Del Sur Crusur Cia Ltda;4256284;2010-01;Oil Engine(s), Geared Drive;0;Cruz Del Sur Crusur Cia Ltda;4256284;0;;;0;25,00;Yacht;;Broward Marine - Dania;USA481050;Cruz Del Sur Crusur Cia Ltda;4256284;In Service/Commission;  Unknown;9991001;0;2018
9865738;LUERSSEN 13708;;;;;;17,50;0,000;17,500;2022-06;0;;VL;Germany;0;;4,5;0;;;;0,000;200;Wartsila Finland Oy - Finland;9;Wartsila;9L20;280;4;Oil;3;;Cayman Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;6023;;0,000;2018-09-19;;107,000;;Owner Unknown;9999996;2018-08;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;0,00;Yacht;;Peene-Werft GmbH & Co KG;GEU027100;Owner Unknown;9999996;On Order/Not Commenced;  Unknown;9991001;0;2022
9865544;AL HANEM 2;;;;;;10,00;0,000;10,000;2021-12;0;;LR;United Arab Emirates;0;;0;0;;;;2,600;0;Unknown;;;;0;4;Oil;2;;United Arab Emirates;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;700;;0,000;2018-09-19;;44,900;;Romeo Marine LLC;4255891;2018-08;Oil Engine(s), Geared Drive;0;Romeo Marine LLC;4255891;0;;;0;0,00;Yacht;;Romeo Marine LLC;UAE007040;Romeo Marine LLC;4255891;On Order/Not Commenced;  Unknown;9991001;0;2021
9865154;HEESEN 18650;;;;;;8,67;9,070;8,670;2019-07;6;;AB;Netherlands;0;;4;0;;;;2,000;130;MTU Friedrichshafen GmbH - Friedrichshafen;12;M.T.U.;12V2000M61;150;4;Oil;2;1800;Bermuda;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;499;2016-11;0,000;2018-09-07;;49,780;;Owner Unknown;9999996;2016-05;Oil Engine(s), Geared Drive;0;Owner Unknown;9999996;0;;;0;13,00;Yacht;;Heesen Yachts;NTH454100;Owner Unknown;9999996;Keel Laid;  Unknown;9991001;0;2019
