IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Control;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
8335011;YERUTI III;;;;;;8,20;0,000;8,200;1940-01;0;ZPDP;LR RI;United States Of America;0;1940-01;3,58;0;  Unknown;9991001;;2,680;0;Caterpillar Inc - USA;;Caterpillar;;0;;Oil;2;;Paraguay;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;260;;0,000;2019-03-05;;40,820;;Yeruti Naviera SA;4198114;1939-01;Oil Engine(s), Geared Drive;0;Yeruti Naviera SA;4198114;0;;;0;0,00;Towing/Pushing, Inland Waterways;;Dravo Corp Pittsburgh;USA065026;Yeruti Naviera SA;4198114;In Service/Commission;  Unknown;9991001;0;1940
8423296;KASKAD;;;;;;9,02;9,300;9,020;1984-00;0;UBPF8;RS RR;Yugoslavia;86;1984-00;4,5;472;  Unknown;9991001;;3,160;250;Tvornica Dizel Motora 'Jugoturbina' - Yugoslavia;6;Sulzer;6ASL25/30;300;4;Oil;2;;Russia;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Amur Shipping Co JSC;Russia;228;;0,000;2019-03-05;;35,230;273336420;Amur Shipping Co JSC;0555505;1982-00;Oil Engine(s), Geared Drive;0;Amur Shipping Co JSC;0555505;0;;;0;11,50;Towing/Pushing, Inland Waterways;;Tito Brodogradiliste - late;YUG017037;Amur Shipping Co JSC;0555505;In Service/Commission;  Unknown;9991001;0;1984
8624759;NAMAO;;;;;;8,54;8,560;8,540;1975-06;0;CZ9742;;Canada;0;1975-00;3,54;0;  Unknown;9991001;;2,130;146;General Motors-Detroit Diesel Allison Divn - USA;12;G.M. (Detroit Diesel);12V-149;146;2;Oil;2;;Canada;47,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;318;;0,000;2018-10-24;;31,530;316011740;Lake Winnipeg Research;5154516;1972-07;Oil Engine(s), Direct Drive;0;Lake Winnipeg Research;5154516;0;;;0;12,00;Other Activities, Inland Waterways;;Riverton Boat Works Ltd;CAN329061;Lake Winnipeg Research;5154516;In Service/Commission;  Unknown;9991001;0;1975
8635394;D. W. GRIFFITH;;;;;;6,09;0,000;6,090;1976-00;0;WDD4155;;United States Of America;0;1976-00;2,22;0;  Unknown;9991001;;0,000;0;Unknown;;;;0;Y;Oil;1;;United States Of America;;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Louisiana Transportation;United States Of America;104;;0,000;2018-11-26;;16,330;367140920;Louisiana Transportation;0595029;1974-00;Oil Engine(s), Direct Drive;0;Louisiana Transportation;0595029;0;;;0;0,00;Towing/Pushing, Inland Waterways;;Verret;USA130050;Louisiana Transportation;0595029;In Service/Commission;  Unknown;9991001;0;1976
8635409;ROSS A. GRAND;;;;;;6,09;0,000;6,090;1976-00;0;WDD4159;;United States Of America;0;1976-00;2,22;0;  Unknown;9991001;;0,000;0;Unknown;;;;0;Y;Oil;1;;United States Of America;;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Louisiana Transportation;United States Of America;104;;0,000;2018-11-26;;16,330;367140960;Louisiana Transportation;0595029;1974-00;Oil Engine(s), Direct Drive;0;Louisiana Transportation;0595029;0;;;0;0,00;Towing/Pushing, Inland Waterways;;Verret;USA130050;Louisiana Transportation;0595029;In Service/Commission;  Unknown;9991001;0;1976
8635435;SAVAGE PATHFINDER;;;;;;6,73;0,000;6,730;1976-00;0;WDJ7844;;United States Of America;0;1976-00;2,4;0;  Unknown;9991001;;0,000;0;Unknown;;;;0;Y;Oil;1;;United States Of America;;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;101;;0,000;2019-03-05;;16,970;368010650;Savage Inland Marine LLC;6014346;1974-00;Oil Engine(s), Direct Drive;0;Savage Inland Marine LLC;6014346;0;;;0;0,00;Towing/Pushing, Inland Waterways;;Verret;USA130050;Savage Inland Marine LLC;6014346;In Service/Commission;  Unknown;9991001;0;1976
8635643;THOMAS PETERSON;;;;;;7,92;0,000;7,920;1980-00;0;WDJ2500;;United States Of America;0;1980-00;2,8;0;  Unknown;9991001;;0,000;0;Unknown;;;;0;Y;Oil;1;;United States Of America;;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Ohio River Salvage Inc;United States Of America;157;;0,000;2018-11-15;;18,740;367758950;Ohio River Salvage Inc;6044226;1978-00;Oil Engine(s), Direct Drive;0;Ohio River Salvage Inc;6044226;0;;;0;0,00;Towing/Pushing, Inland Waterways;;Sherman;USAD75050;Ohio River Salvage Inc;6044226;In Service/Commission;  Unknown;9991001;0;1980
8635655;BUCK JOHNSON;;;;;;8,86;0,000;8,860;1980-00;0;WDG6112;;United States Of America;0;1980-00;3,41;0;  Unknown;9991001;;0,000;0;Unknown;;;;0;Y;Oil;1;;United States Of America;;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Ohio River Salvage Inc;United States Of America;268;;0,000;2018-11-15;;24,650;366935450;Ohio River Salvage Inc;6044226;1978-00;Oil Engine(s), Direct Drive;0;Ohio River Salvage Inc;6044226;0;;;0;0,00;Towing/Pushing, Inland Waterways;;Verret;USA130050;Ohio River Salvage Inc;6044226;In Service/Commission;Ohio River Salvage Inc;6044226;0;1980
8635708;VERNON M. WEILAND;;;;;;9,14;0,000;9,140;1981-00;0;WDK2390;;United States Of America;0;1981-00;2,59;0;  Unknown;9991001;;0,000;0;Unknown;;;;0;Y;Oil;1;;United States Of America;;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Ohio River Salvage Inc;United States Of America;219;;0,000;2018-11-15;;24,010;367758960;Ohio River Salvage Inc;6044226;1979-00;Oil Engine(s), Direct Drive;0;Ohio River Salvage Inc;6044226;0;;;0;0,00;Towing/Pushing, Inland Waterways;;Dravo Steelship Pine Bluf;USAE28050;Ohio River Salvage Inc;6044226;In Service/Commission;  Unknown;9991001;0;1981
8635722;CORPUS CHRISTI;;;;;;10,05;0,000;10,050;1996-00;0;WDC2785;;United States Of America;0;1996-00;2,89;0;  Unknown;9991001;;0,000;0;Unknown;;;;0;Y;Oil;1;;United States Of America;;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Marquette Transportation Co;United States Of America;155;;0,000;2018-11-14;;22,550;366997690;Marquette Trans Gulf-Inland;1926862;1994-00;Oil Engine(s), Direct Drive;0;Marquette Trans Gulf-Inland;1926862;0;;;0;0,00;Towing/Pushing, Inland Waterways;;Quality Shipyards Inc;USA324067;Marquette Trans Gulf-Inland;1926862;In Service/Commission;  Unknown;9991001;0;1996
